datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap,chainlink_daily_active_addresses,new_unique_add,real.vol,Price,Daily Active Deposits,Transaction Volume,Amount held by top addresses,Amount held by top exchange addresses,Amount held by top non-exchange addresses,Age Consumed,Velocity,Coin Supply on Exchanges,Coin Supply on Exchanges (as % of total supply),Coin Supply outside of Exchanges,Exchange Inflow,Exchange Outflow,Exchange Flow Balance,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Total_supply,Sum_treasury,Circulating_supply,Amount held by top addresses (% total supply),Amount held by top addresses (% circulating supply )
2020-03-17,1.7807062781,1.842805,2.04624090908,1.75712646213,402042487,644981750,3037,1331,138451272,1.93056831,317,7686691,696815008,69740490,635749540,273933051,3.2134264836976225,83749105,8.374910507548442,916250894,1657329,-2544258,-886929,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.696815008,0.19794358852209032
2020-03-18,1.8392286442099999,1.88770024,1.90487588,1.78835821,304298998,660695085,2902,1403,100098538,1.83509887,305,6338341,696699455,69740490,635737957,373637687,3.0165643753476186,83525900,8.352590063499047,916474099,1626629,-2295057,-668428,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.696699455,0.19763790048686097
2020-03-19,1.89982630363,2.24666629,2.34381353645,1.88340661,447725949,786333202,4329,2089,165290445,2.04596699,468,9641210,696558624,69740490,635879454,329772545,3.3523834585349346,83190936,8.319093627604088,916809063,1777359,-1413265,364093,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.696558624,0.19726534112717853
2020-03-20,2.253060112,2.24790017,2.5975966014000003,2.0948016799999998,526429075,786765060,4165,1815,199130464,2.48063062,447,7619697,696613691,69740490,635988165,139050179,3.0435336551105587,81881687,8.188168756660414,918118312,1479603,-3218235,-1738632,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.696613691,0.19741101733667524
2020-03-21,2.25815861441,2.27161538,2.33106773,2.12999086503,317973845,795065384,2522,1034,93131386,2.18253877,246,10551492,691627731,64740490,636002632,332085243,1.977828669109734,82293709,8.229370933676988,917706290,1275893,-976683,299209,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.691627731,0.1842209805904883
2020-03-22,2.27407279553,1.98886538,2.31480075,1.96413531319,295425228,696102884,2221,1015,105140927,2.22747051,264,1653923,691644965,64740490,636037454,10247720,2.8146433468375536,82542309,8.254230993111802,917457690,511679,-422090,89588,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.691644965,0.18426657202990693
2020-03-23,1.99263757647,2.2377927,2.2377927,1.94943543914,354551260,783227446,2396,1065,111278219,1.99277251,331,4307205,691620632,64740490,635937898,24634065,2.4398096901973303,82670683,8.267068313732036,917329316,814835,-1730447,-915612,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.691620632,0.18420220064222131
2020-03-24,2.23499743951,2.30789666,2.35865194184,2.19989346698,321474267,807763832,2505,1199,101694033,2.33857546,302,4133223,691624021,64740490,635990081,78466977,2.7296825577234607,82388948,8.238894857621661,917611051,1234651,-876216,358435,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.691624021,0.1842111660239197
2020-03-25,2.31326057409,2.25967506,2.32674692,2.21682886381,257497959,790886272,2117,1005,68432020,2.21877106,213,6976878,691609310,64740490,635979226,1106379163,1.8768380422634547,81033582,8.103358276212608,918966417,430949,-1580705,-1149756,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.69160931,0.18417224901885484
2020-03-26,2.25984778862,2.29513768,2.29513768,2.22895523458,209695287,803298187,2428,944,52901094,2.25345523,211,2328542,691790989,64740490,636206078,39812579,2.2518555734131933,80648191,8.06481914925894,919351808,578484,-457083,121401,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.691790989,0.18465286913734968
2020-03-27,2.30453808,2.17497064,2.33562816,2.17497064,222982485,761239725,2117,1029,60369377,2.28764885,226,1843023,691792527,64740490,636200127,47638409,2.1611516610986463,80771704,8.077170466798895,919228295,543783,-302045,241737,50000000,50000000,50000000,37400000,50000000,34590421,350000018,1000000000,271990421,378009561,0.691792527,0.1846569378175067
2020-03-28,2.17828578304,2.13671106,2.17828578304,2.0665473,234279603,747848872,2204,969,63331496,2.10885751,225,3643787,691298255,64740490,635768049,21741157,2.2485182677469675,80431917,8.043191708396574,919568082,642546,-939762,-297215,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691298255,0.1844281444716267
2020-03-29,2.1367501,2.02516823,2.15138502,2.02447640355,178728617,708808881,2421,872,47156744,2.10601264,185,1897293,691286736,64740490,635736407,25088149,2.2912701821773687,80843006,8.08430062248641,919156993,404811,-412374,-7563,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691286736,0.18439771195105953
2020-03-30,2.0258035,2.15332009,2.1822319,2.01548033163,220332929,753662033,1961,872,52966610,2.14558044,192,2880163,691287888,64740490,635670541,25738539,2.7960481490504985,80552752,8.055275290743642,919447247,611383,-804717,-193334,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691287888,0.18440075546731038
2020-03-31,2.14620207808,2.27034353,2.27546682226,2.12332001887,239526252,794620235,2155,979,55484801,2.13111747,254,1765048,691290569,64740490,635677553,27024525,2.4571037234134243,80952053,8.095205379214113,919047946,456866,-381296,75570,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691290569,0.18440783851164066
2020-04-01,2.28062334,2.2782597,2.2939798425199998,2.16149771,289006168,797390894,2143,964,78821936,2.26929149,245,3418659,691305429,64740490,635730671,9365295,2.0665849032743258,81417779,8.141777907819378,918582220,1019888,-910030,109858,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691305429,0.18444709775772347
2020-04-02,2.28321436842,2.3017092,2.38752901,2.26634851,294353542,805598218,2260,992,76284635,2.32410582,287,1406853,691449513,69959072,635645102,14499822,2.022387396542769,81689953,8.16899533269496,918310046,412387,-311158,101228,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691449513,0.18482775921213784
2020-04-03,2.30052307,2.30506691,2.3788240800000002,2.28705467,226925452,806773419,1939,895,55296273,2.3741204,211,2592328,691390857,64740490,635688114,55047693,2.009478217946519,81259058,8.125905891775197,918740941,305347,-933270,-627922,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691390857,0.18467279350969948
2020-04-04,2.30397413405,2.3262131200000002,2.32632678,2.27144894,194260780,814174591,1868,785,43924419,2.2914592999999996,163,1234267,691385267,64740490,635752154,10483395,2.1567827445747496,81207741,8.120774114311878,918792258,261415,-285019,-23604,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691385267,0.1846580250584476
2020-04-05,2.325268,2.27732502,2.32601609256,2.26320427,161676431,797063757,1638,763,30263879,2.28269057,168,714911,691429074,69938633,635773505,5750586,2.0132084575274787,81087313,8.108731355930548,918912686,225398,-129139,96259,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691429074,0.18477376057615622
2020-04-06,2.2781219035599998,2.51341431,2.5156885,2.27785027,325590660,879695007,2463,1154,82247164,2.3885405,258,1652729,692248386,70757945,635933891,54498337,2.383212208048373,81055572,8.105557202042663,918944427,397461,-454576,-57115,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692248386,0.18693833469638566
2020-04-07,2.53521768,2.71798532,2.86808654,2.53521768,577910419,951294862,3280,1477,199100750,2.80596963,442,6854213,692724546,71234106,635842414,132131300,4.448095811308531,81025538,8.102553821526271,918974461,1600543,-1899729,-299185,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692724546,0.18819632141339754
2020-04-08,2.7218085693600003,3.13904086,3.24049803,2.7146442568299998,518682498,1098664301,3282,1465,181071238,2.81815182,379,2975003,692639229,71148789,635742068,31493503,3.248289079876081,80707898,8.070789887077957,919292101,806439,-1117530,-311090,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692639229,0.18797091891689363
2020-04-09,3.15063186,3.32221456915,3.4436943512,3.13578068,733624573,1162775099,4663,1998,259357720,3.30656315,556,5036032,692686361,71195921,635841080,58484204,3.3808696775154115,80839174,8.083917455013532,919160825,1722815,-1754860,-32045,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692686361,0.18809543888905886
2020-04-10,3.32431642,3.21709971,3.32745323038,2.97540406077,748426338,1125984900,3530,1561,273165408,3.06285715,371,4814884,692559456,71069016,635793904,27492908,2.9645949051613525,80656412,8.065641274683633,919343587,1442076,-1897902,-455825,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692559456,0.18776016334234685
2020-04-11,3.23609557259,3.28231322,3.42474634925,3.08901777615,653196770,1148809627,3241,1334,210594497,3.28493753,349,6060120,692777478,71287038,635915731,114664471,3.6892409179989367,81300687,8.130068765415736,918699312,2377086,-1282682,1094404,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692777478,0.18833616464446457
2020-04-12,3.28806587736,3.46261159,3.58992097,3.18614057,712633668,1211914055,3848,1502,237151838,3.27730913,375,2354831,692409575,70919134,636002219,11693223,3.76228756322124,81354443,8.13544433325388,918645556,857092,-583644,273448,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.692409575,0.1873641865548543
2020-04-13,3.44048912541,3.36980461,3.44605529,3.30796706533,663413131,1179431615,3101,1392,213145383,3.43647808694,353,5978690,691538043,70047602,635997279,38843549,3.0522128338691115,80289529,8.028952976727284,919710470,1722874,-2600496,-877622,50000000,50000000,50000000,37400000,50000000,34090421,350000018,1000000000,271490421,378509561,0.691538043,0.1850616502656851
2020-04-14,3.37317399753,3.24069341222,3.43815414984,3.23080530572,497649015,1134242694,2766,1274,143041122,3.34521609,324,3162289,690814111,64740490,635447641,6542810,3.3170918691063047,80147055,8.014705526834941,919852944,669271,-1109000,-439728,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690814111,0.18422667706791704
2020-04-15,3.22890371,3.12901549,3.30620201841,3.12901549,425648503,1095155423,3034,1416,114937802,3.22953038,294,4609410,690814754,64740490,635389047,31861956,2.926088790362793,80374287,8.037428705934651,919625712,850651,-675354,175296,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690814754,0.18422837359503974
2020-04-16,3.10002565377,3.47483102868,3.5124193138699997,3.02588029,600672440,1216190860,3305,1548,178114411,3.33934678,373,4556832,691325391,70334950,635438569,24159500,2.997999911155885,80194050,8.01940509784606,919805949,1281039,-1855927,-574888,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.691325391,0.18557566678377277
2020-04-17,3.48137701,3.47704575,3.52468449974,3.4116050278,431088440,1216966013,2851,1351,112493356,3.46592086,253,2622261,691282289,70291848,635417291,22935431,3.5349474611542115,80222558,8.022255811902049,919777441,862027,-811396,50631,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.691282289,0.1854619440589785
2020-04-18,3.48376911,3.78345863,3.80048572,3.47918233396,517130842,1324210521,3315,1531,147065449,3.57482427,294,1864835,691222623,70232182,635357503,9032721,2.8736596012607847,80291790,8.029179009767972,919708209,713106,-541265,171841,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.691222623,0.18530451795119754
2020-04-19,3.78114347516,3.63756829,3.8051357599999998,3.59250086,497819796,1273148903,3049,1372,148290748,3.69060858,269,2820704,690959932,69969492,635304802,21348299,4.002769676723215,80247652,8.02476528695026,919752347,839127,-798672,40455,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690959932,0.18461141934094902
2020-04-20,3.63778539134,3.45832739,3.78201036951,3.43572089883,511701400,1210414587,2980,1286,176334408,3.62163525,314,2594500,690853409,64740490,635218984,76754180,2.312719690679011,78967178,7.896717802907531,921032821,573241,-1006293,-433052,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690853409,0.18433036310659193
2020-04-21,3.45598915426,3.47627879,3.57741772902,3.43695289772,386134896,1216697578,2922,1397,125563647,3.44876523,253,3486036,690855485,64740490,635544809,26753425,2.1217320988571493,77769456,7.776945673086307,922230543,397264,-1191559,-794295,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690855485,0.18433584054097252
2020-04-22,3.47786500085,3.67881461,3.69372671646,3.46297448,419768838,1287585113,2969,1440,111835445,3.63654922,261,2416297,690843094,64740490,635348353,33820727,1.9188358695785421,76368270,7.636827034782237,923631729,132199,-1111024,-978824,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690843094,0.18430314743432027
2020-04-23,3.67874417989,3.72501039,3.8186437965,3.63549736511,458394827,1303753636,3581,1762,135522770,3.66170384,340,1593125,690868351,64740490,635388716,69111894,2.0186058543964083,75715144,7.571514403405257,924284855,303350,-439791,-136440,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690868351,0.18436978691416178
2020-04-24,3.7377068247,3.80456256161,3.89238388422,3.7377068247,356857518,1331596897,3274,1603,97879568,3.81502259948,262,2020030,690793676,64740490,635311782,30883324,1.948817565825069,75173919,7.517391955395625,924826080,267062,-729919,-462856,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.690793676,0.18417276022226786
2020-04-25,3.8005342,3.80308828,3.88645547155,3.77848826384,326366096,1331080897,3428,1556,87488889,3.82729767,265,3116304,695363161,69287234,635539059,193448075,2.0937945376394453,80346013,8.034601316186727,919653986,318312,-484644,-166331,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.695363161,0.19622914473125916
2020-04-26,3.8023792800000003,3.7167778399999998,3.83033726664,3.69888869,373262888,1300872243,4102,1690,108590298,3.7886467000000006,367,3749568,694380751,68287234,635571200,152785711,2.736401858472473,80155099,8.015509998710924,919844900,659812,-901221,-241409,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.694380751,0.19363709930262155
2020-04-27,3.72262392807,3.64189852,3.74260983,3.49839591,418502740,1274664482,3347,1542,126741371,3.62158171,350,2989528,694377531,68287234,635147657,34142819,2.464361447815468,79688719,7.968871975329236,920311280,803263,-1149414,-346151,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.694377531,0.1936286034747287
2020-04-28,3.64549393661,3.67532463,3.73389607,3.59882366501,336584772,1286363619,2908,1289,93179487,3.69347013,274,2168289,694429762,68287234,635326210,65850379,2.470384425347225,79799620,7.979962058043512,920200379,543851,-430136,113715,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.694429762,0.19376641266313596
2020-04-29,3.67072969018,3.90606859,3.96384497198,3.64783468,479767865,1367124006,4191,1987,166287976,3.73247651,403,2304896,694470336,68287234,635343423,75663262,2.6253590742832853,80304607,8.030460708972324,919695392,542020,-815999,-273978,50000000,50000000,50000000,37400000,50000000,33590421,350000018,1000000000,270990421,379009561,0.694470336,0.19387346537149758
2020-04-30,3.9028544156700002,3.72047673,3.95999549,3.68666416879,469432714,1302166857,4185,2033,117684371,3.77397263,377,5299406,695434117,69640565,635035410,69524366,2.023876916840635,80346057,8.03460577181743,919653942,1117119,-764445,352674,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.695434117,0.1974750723078621
2020-05-01,3.71909949407,3.7831845,3.91173129044,3.71909949407,387173588,1324114575,3339,1605,73253823,3.87867854,294,2730865,695433305,69640565,635083473,44721227,2.8402568208986234,80004154,8.000415424127276,919995845,648804,-1021875,-373071,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.695433305,0.19747293270432256
2020-05-02,3.78399418508,3.82218269,3.86751878745,3.76922017,312851882,1337763940,2854,1302,40714456,3.84214367,229,4651159,696575564,66050700,635142188,92757814,2.165578025323717,80679272,8.06792722142996,919320727,1249219,-563040,686179,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.696575564,0.20048276201399837
2020-05-03,3.8244166842,3.72216936,3.86686058,3.66834497,332486849,1302759278,2790,1312,49752900,3.78909212,219,1846071,696565423,66050700,635147202,10034143,2.292689563013667,80351478,8.035147823033919,919648521,623984,-700801,-76816,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.696565423,0.20045604068457185
2020-05-04,3.72001441573,3.76790041,3.82200674,3.54010604,400808105,1318765143,3066,1423,84931541,3.55880229,307,2318435,696538356,66050700,635052293,41307145,3.862105897515133,80242287,8.024228785188606,919757712,681619,-730372,-48752,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.696538356,0.20038471968826102
2020-05-05,3.78477347,3.68769293,3.80062749384,3.67852784608,307442156,1290692525,2977,1488,41958937,3.71759651,237,1835475,696594290,66050700,635111821,20294714,2.444731564667331,80228407,8.02284075619706,919771592,354766,-392665,-37899,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.69659429,0.20053210464439392
2020-05-06,3.68529700307,3.63645775,3.76397113158,3.63645775,330568230,1272760212,3224,1556,52046859,3.74706164,285,2155225,696596220,66050700,635134216,94163924,2.723058538036915,79828690,7.982869083241216,920171309,400669,-700026,-299357,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.69659622,0.20053719015526988
2020-05-07,3.63766006375,3.75401776,3.83007572241,3.57810007,415098619,1313906217,4122,1953,84197736,3.61057538,366,1869881,696645468,66050700,635231571,36559042,1.958059855799228,79620948,7.962094847817673,920379051,262039,-437087,-175048,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.696645468,0.20066695763693818
2020-05-08,3.7530157919400002,3.82210863,3.8549659849199998,3.7067946000000003,394360542,1337738020,3983,2049,77373326,3.77598882,298,2550155,696706600,66050700,635264034,51460258,2.6461924670028893,79495040,7.949504006990873,920504959,511217,-660160,-148942,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.6967066,0.2008280392176997
2020-05-09,3.81857399955,4.0373559153,4.17484367,3.80137634956,596504832,1413074570,4592,2277,168257461,4.07905716,445,4448177,696695388,66050700,635279157,111898147,3.209259731870555,80272169,8.027216964017091,919727830,1228482,-1109685,118797,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.696695388,0.20079849582498396
2020-05-10,4.02521455,3.7613252900000003,4.02521455,3.60076326,614483574,1316463851,4880,2120,163878083,3.76218033,418,5031513,696925970,66050700,635583180,38244009,3.5876682007126286,79644879,7.9644879068574,920355120,1526140,-1803133,-276992,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.69692597,0.20140607472073674
2020-05-11,3.76091401115,3.58506515,3.82283441,3.41385008,465004956,1254772804,3931,1996,109877569,3.75544261,308,3753697,696964997,66050700,635849454,42745891,2.6089455257765497,78735191,7.873519141383161,921264808,870889,-1424558,-553668,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.696964997,0.2015089100746002
2020-05-12,3.57815839592,3.69237351,3.79063417599,3.55962867,358470475,1292330729,3591,1748,65323830,3.75915597,254,3322429,697019990,66050700,635942170,27637502,2.8225493392457413,78651652,7.865165256250387,921348347,802128,-849026,-46897,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.69701999,0.2016538155148086
2020-05-13,3.6884590213,3.76042427,3.80093098925,3.66845049,319801650,1316148495,3327,1677,53531026,3.71377662,270,1799922,697080086,66050700,636009219,33698360,2.1402644332314846,77816181,7.7816181738696075,922183818,265093,-664536,-399443,50000000,50000000,50000000,37400000,50000000,33090421,350000018,1000000000,270490421,379509561,0.697080086,0.20181216725657145
2020-05-14,3.7609757374,3.79938705,3.8485541127,3.70460063,376043732,1329785466,3516,1757,65867484,3.79371116,262,2342933,696623910,66050700,635551101,14382490,2.427183584743965,77577917,7.757791719270184,922422082,523276,-702378,-179102,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.69662391,0.20166195502644207
2020-05-15,3.8006485026,3.6746531300000003,3.83719168608,3.65057683809,326992724,1286128594,3766,1883,51190276,3.77464539,255,1857813,696611673,66050700,635527441,33048086,2.5338986878137817,77457092,7.7457092487231956,922542907,303542,-398119,-94577,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.696611673,0.20162975320507792
2020-05-16,3.6709102099999997,3.76009466,3.78424778,3.6301544416500002,298753874,1316033130,3550,1723,40923077,3.70711341,265,1170340,696665626,66050700,635534319,63388627,2.8086767792626004,77524610,7.752461027931867,922475389,302828,-193762,109066,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.696665626,0.2017717312117839
2020-05-17,3.75984375178,3.78432946,3.83857698,3.7573041664,324792191,1324515312,3241,1596,39868195,3.80077863,204,858811,696832232,66050700,635663422,16383794,2.6015452460829303,77421067,7.742106739754345,922578932,231457,-184603,46854,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.696832232,0.20221015702286502
2020-05-18,3.78227615,3.88534597,3.94051241208,3.78227615,384696302,1359871089,3335,1667,60476455,3.8604787000000003,241,2871898,696858807,66050700,635657815,37420137,2.6813189755995968,77287701,7.728770107283723,922712298,793170,-919496,-126325,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.696858807,0.20228008947385406
2020-05-19,3.88831112855,3.92247645,3.92247645,3.79507218,342003354,1372866757,3103,1467,39369416,3.87827565,215,1517207,696856392,66050700,635646718,10355364,2.7164547938674612,77282093,7.728209343580519,922717906,373308,-373832,-524,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.696856392,0.2022737343705939
2020-05-20,3.9223258147599998,4.07104932,4.11809213,3.9223258147599998,501477865,1424867262,4105,2010,108421149,4.05847638,339,2702103,696904770,66050700,635665517,36213767,3.2552655345206154,76979924,7.6979924684212815,923020075,678181,-770160,-91978,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.69690477,0.20240104169379045
2020-05-21,4.07593239803,3.84775124,4.14801283446,3.77031165129,475890242,1346712935,3740,1806,95263410,4.03939347958,311,2939574,691820570,66050700,635703555,125080247,1.267752076796167,76669072,7.666907211781548,923330927,508295,-462398,45897,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.69182057,0.18902190463570995
2020-05-22,3.84413826771,4.07028234,4.11873365,3.81526763,391293983,1424598820,3919,2002,67445748,3.96938556,264,1920855,691993745,66050700,635912514,23696343,2.2035875531526674,76202020,7.620202088164596,923797979,216923,-421292,-204368,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.691993745,0.1894776168539612
2020-05-23,4.06973866,3.95506071,4.09715039081,3.92633037082,350387118,1384271247,3256,1577,56036912,3.98006099,242,1681141,691900670,66050700,635844424,26523520,2.1993155864610205,76203757,7.6203757163191295,923796242,385060,-236148,148911,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.69190067,0.18923268880595348
2020-05-24,3.94296433,3.83632223,4.02209859,3.83632223,338608148,1342712782,3631,1553,80805615,3.95900868,244,1221584,691922958,66050700,635908864,93109021,2.3492427182828184,75480123,7.548012305903728,924519876,332017,-286493,45524,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.691922958,0.18929133996183847
2020-05-25,3.81395312169,3.86993336,3.89876811,3.8051413800000002,319542427,1354476676,3089,1511,62807273,3.84709984,230,3997705,689948752,64049812,635934521,39806554,1.7381657000312458,75272288,7.527228871030023,924727711,322429,-395725,-73295,50000000,50000000,50000000,37400000,50000000,32590421,350000018,1000000000,269990421,380009561,0.689948752,0.18409619172713393
2020-05-26,3.8672338917999998,3.83627742,3.87974646327,3.78855217,294932100,1342697098,2905,1404,52867925,3.8289459999999997,236,1589122,689922668,64049812,636010759,59707648,2.246914097601919,75163898,7.516389849667647,924836101,327348,-399343,-71995,50000000,50000000,50000000,37400000,50000000,32590421,350000019,1000000000,269990421,380009560,0.689922668,0.18402754920165693
2020-05-27,3.83863668,3.85770281,3.91905376,3.8173388932,303730714,1350195985,2820,1310,38530602,3.89925819871,210,1201467,690026835,64049812,636219728,5797693,3.0219300959411104,75026153,7.502615346888559,924973846,327782,-265459,62322,50000000,50000000,50000000,37400000,50000000,32590421,350000019,1000000000,269990421,380009560,0.690026835,0.18430166598966616
2020-05-28,3.85491741,4.02535056,4.03584621,3.84106961,317138604,1408872696,3045,1461,43425929,3.86390085,255,1496754,689535973,64049812,635770995,9644387,2.1174984914429453,74861170,7.4861170359284195,925138829,286035,-322484,-36448,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689535973,0.1840835037101302
2020-05-29,4.03249261,3.98659426,4.09937468,3.95908368,328730888,1395307992,3568,1727,51275384,4.00231547,272,2966892,689504978,64049812,635727189,67431441,2.8527960251617173,74805149,7.4805149463714065,925194850,543616,-574508,-30891,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689504978,0.18400204714961696
2020-05-30,3.98716450281,4.16844942,4.16844942,3.94850095,356995900,1458957296,3302,1496,52788069,4.08871251,254,1596695,689578502,64049812,635881582,58505913,2.7481268954642046,74969804,7.4969804572427075,925030195,298670,-325509,-26839,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689578502,0.1841952722554461
2020-05-31,4.16902652738,4.13230192235,4.25689880786,4.06385286,378838775,1446305673,3220,1495,91125986,4.24118988,273,1286351,689595376,64049812,635905956,15398459,2.2022018567298165,75563088,7.5563088547054065,924436911,433111,-333091,100020,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689595376,0.18423961805322317
2020-06-01,4.12817134,4.38064232,4.46565385,4.12817134,491355312,1533224811,3695,1667,110885672,4.34676648,341,2860182,689601106,64049812,635858235,49982720,2.209178208721464,75602627,7.560262772941782,924397372,832773,-739077,93695,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689601106,0.18425467680759453
2020-06-02,4.38490707433,4.38683383,4.60659893,4.2405902,447755930,1535391839,4013,1896,102483379,4.55518142,326,2695685,689602473,64049812,635914784,40251604,3.3856939062690588,75709925,7.570992507315999,924290074,736698,-536405,200293,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689602473,0.18425826935859377
2020-06-03,4.39026969,4.49072943,4.53417709,4.32145870292,347465695,1571755300,3110,1466,54478986,4.44856932,224,1074646,689628662,64049812,636004510,28715202,2.4898903647168433,75523039,7.552303996561901,924476960,249201,-301547,-52345,50000000,50000000,50000000,37400000,50000000,32090421,350000019,1000000000,269490421,380509560,0.689628662,0.18432709548743006
