datetime,balance_0xe0362,balance_0x75398,balance_0x5560d,balance_0xdad22,balance_0xbe697,balance_0xf37c3,balance_nodeops,Sum_treasury,Total_supply,Circulating_supply,Treasury (% of total supply)
2019-02-08,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-09,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-10,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-11,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-12,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-13,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-14,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-15,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-16,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-17,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-18,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-19,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-20,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-21,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-22,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-23,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-24,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-25,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-26,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-27,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-02-28,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-01,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-02,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-03,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-04,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-05,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-06,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-07,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-08,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-09,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-10,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-11,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-12,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-13,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-14,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-15,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-16,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-17,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-18,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-19,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-20,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-21,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-22,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-23,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-24,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-25,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-26,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-27,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-28,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-29,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-30,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-03-31,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-01,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-02,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-03,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-04,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-05,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-06,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-07,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-08,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-09,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-10,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-11,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-12,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-13,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-14,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-15,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-16,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-17,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-18,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-19,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-20,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-21,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-22,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-23,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-24,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-25,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-26,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-27,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-28,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-29,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-04-30,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-01,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-02,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-03,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-04,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-05,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-06,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-07,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-08,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-09,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-10,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-11,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-12,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-13,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-14,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-15,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-16,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-17,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-18,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-19,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-20,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-21,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-22,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-23,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-24,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-25,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-26,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-27,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-28,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-29,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-30,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-05-31,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-01,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-02,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-03,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-04,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-05,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-06,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-07,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-08,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-09,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-10,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-11,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-12,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-13,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-14,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-15,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-16,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-17,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-18,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-19,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-20,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-21,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-22,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-23,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-24,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-25,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-26,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-27,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-28,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-29,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-06-30,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-07-01,50000000,50000000,50000000,50000000,50000000,35590421,350000011,285590421,1000000000,364409568,0.285590421
2019-07-02,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-03,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-04,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-05,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-06,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-07,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-08,50000000,50000000,50000000,48600000,50000000,35590421,350000011,284190421,1000000000,365809568,0.284190421
2019-07-09,50000000,50000000,50000000,47900000,50000000,35590421,350000011,283490421,1000000000,366509568,0.283490421
2019-07-10,50000000,50000000,50000000,47200000,50000000,35590421,350000011,282790421,1000000000,367209568,0.282790421
2019-07-11,50000000,50000000,50000000,47200000,50000000,35590421,350000011,282790421,1000000000,367209568,0.282790421
2019-07-12,50000000,50000000,50000000,46500000,50000000,35590421,350000011,282090421,1000000000,367909568,0.282090421
2019-07-13,50000000,50000000,50000000,46500000,50000000,35590421,350000011,282090421,1000000000,367909568,0.282090421
2019-07-14,50000000,50000000,50000000,46500000,50000000,35590421,350000011,282090421,1000000000,367909568,0.282090421
2019-07-15,50000000,50000000,50000000,45800000,50000000,35590421,350000011,281390421,1000000000,368609568,0.281390421
2019-07-16,50000000,50000000,50000000,45800000,50000000,35590421,350000011,281390421,1000000000,368609568,0.281390421
2019-07-17,50000000,50000000,50000000,45800000,50000000,35590421,350000011,281390421,1000000000,368609568,0.281390421
2019-07-18,50000000,50000000,50000000,45100000,50000000,35590421,350000011,280690421,1000000000,369309568,0.280690421
2019-07-19,50000000,50000000,50000000,45100000,50000000,35590421,350000011,280690421,1000000000,369309568,0.280690421
2019-07-20,50000000,50000000,50000000,44400000,50000000,35590421,350000011,279990421,1000000000,370009568,0.279990421
2019-07-21,50000000,50000000,50000000,44400000,50000000,35590421,350000011,279990421,1000000000,370009568,0.279990421
2019-07-22,50000000,50000000,50000000,44400000,50000000,35590421,350000011,279990421,1000000000,370009568,0.279990421
2019-07-23,50000000,50000000,50000000,43700000,50000000,35590421,350000011,279290421,1000000000,370709568,0.279290421
2019-07-24,50000000,50000000,50000000,43000000,50000000,35590421,350000011,278590421,1000000000,371409568,0.278590421
2019-07-25,50000000,50000000,50000000,42300000,50000000,35590421,350000011,277890421,1000000000,372109568,0.277890421
2019-07-26,50000000,50000000,50000000,42300000,50000000,35590421,350000011,277890421,1000000000,372109568,0.277890421
2019-07-27,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-07-28,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-07-29,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-07-30,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-07-31,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-08-01,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-08-02,50000000,50000000,50000000,41600000,50000000,35590421,350000011,277190421,1000000000,372809568,0.277190421
2019-08-03,50000000,50000000,50000000,40900000,50000000,35590421,350000011,276490421,1000000000,373509568,0.276490421
2019-08-04,50000000,50000000,50000000,40900000,50000000,35590421,350000011,276490421,1000000000,373509568,0.276490421
2019-08-05,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-06,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-07,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-08,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-09,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-10,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-11,50000000,50000000,50000000,40199999,50000000,35590421,350000011,275790420,1000000000,374209569,0.27579042
2019-08-12,50000000,50000000,50000000,40199999,50000000,35590421,350000012,275790420,1000000000,374209568,0.27579042
2019-08-13,50000000,50000000,50000000,40199999,50000000,35590421,350000012,275790420,1000000000,374209568,0.27579042
2019-08-14,50000000,50000000,50000000,40199999,50000000,35590421,350000013,275790420,1000000000,374209567,0.27579042
2019-08-15,50000000,50000000,50000000,39500000,50000000,35590421,350000013,275090421,1000000000,374909566,0.275090421
2019-08-16,50000000,50000000,50000000,39500000,50000000,35590421,350000013,275090421,1000000000,374909566,0.275090421
2019-08-17,50000000,50000000,50000000,39500000,50000000,35590421,350000013,275090421,1000000000,374909566,0.275090421
2019-08-18,50000000,50000000,50000000,38800000,50000000,35590421,350000013,274390421,1000000000,375609566,0.274390421
2019-08-19,50000000,50000000,50000000,38100000,50000000,35590421,350000013,273690421,1000000000,376309566,0.273690421
2019-08-20,50000000,50000000,50000000,38100000,50000000,35590421,350000013,273690421,1000000000,376309566,0.273690421
2019-08-21,50000000,50000000,50000000,38100000,50000000,35590421,350000013,273690421,1000000000,376309566,0.273690421
2019-08-22,50000000,50000000,50000000,38100000,50000000,35590421,350000013,273690421,1000000000,376309566,0.273690421
2019-08-23,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-24,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-25,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-26,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-27,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-28,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-29,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-30,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-08-31,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-01,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-02,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-03,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-04,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-05,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-06,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-07,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-08,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-09,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-10,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-11,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-12,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-13,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-14,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-15,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-16,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-17,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-18,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-19,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-20,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-21,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-22,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-23,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-24,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-25,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-26,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-27,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-28,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-29,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-09-30,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-01,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-02,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-03,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-04,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-05,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-06,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-07,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-08,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-09,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-10,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-11,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-12,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-13,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-14,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-15,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-16,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-17,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-18,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-19,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-20,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-21,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
2019-10-22,50000000,50000000,50000000,37400000,50000000,35590421,350000013,272990421,1000000000,377009566,0.272990421
