datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_BTC_Binance_1,volumefrom_LINK_Binance_2,volumeto_ETH_Binance,volumefrom_LINK_Binance_3,volumeto_USDC_Binance,volumefrom_LINK_Binance_4,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_8,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_10,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_12,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_13,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_16,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_18,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap,Sum_volfrom_Link_Binance,Sum_volfrom_Link_Coinbase,Sum_volfrom_Link_Gemini,Sum_volfrom_Link_Kraken,Sum_volfrom_Link_BitTrex,Sum_volfrom_Link_Poloniex,Sum_volfrom_Link_uniswap,Sum_volfrom_Link_Binance_usd,Sum_volfrom_Link_Coinbase_usd,Sum_volfrom_Link_Gemini_usd,Sum_volfrom_Link_Kraken_usd,Sum_volfrom_Link_BitTrex_usd,Sum_volfrom_Link_Poloniex_usd,Sum_volfrom_Link_uniswap_usd,Sum_volfrom_Link_all,Sum_volfrom_Link_allcex,Sum_volfrom_Link_all_usd,Sum_volfrom_Link_allcex_usd
2020-04-23,3.67874417989,3.72501039,3.8186437965,3.63549736511,2582168,1317,2582168,1317,200562,4045,85342,321471,14233201,53390059,212037,797869,212037,797869,4331775,16336364,154565,3116,0,0,0,0,38281,19,14716,296,238047,897892,11146,42201,21432,10,1688,34,0,0,3614,1,0,0,20107515,4486340,0,291044,34266,3614,0,74900702.29208085,16711663.1130726,0.0,1084141.92394716,127641.20602374,13462.18754946,0.0,24922779,24922779,92837610.7226738,92837610.7226738
2020-04-24,3.7377068247,3.80456256161,3.89238388422,3.7377068247,1914315,972,1914315,972,200646,4089,72205,275741,7951365,30361499,178424,684267,178424,684267,2937084,11209304,108761,2210,0,0,0,0,14745,7,8109,165,107042,408897,5687,21685,16903,8,2433,49,0,0,1582,0,0,0,12409694,3045845,0,129896,25023,1582,0,47213457.19343625,11588107.85546701,0.0,494197.4585028926,95201.56897916703,6018.81797246702,0.0,15612040,15612040,59396982.894357786,59396982.894357786
2020-04-25,3.8005342,3.80308828,3.88645547155,3.77848826384,1525209,770,1525209,770,218483,4327,46505,177128,6095069,23261065,76909,293058,76909,293058,2558293,9756421,134049,2641,0,0,0,0,17718,8,5105,101,200017,763883,11135,42690,22816,11,1671,32,0,0,3355,1,0,0,9564293,2692342,0,222840,35622,3355,0,36373850.61478604,10239214.30595176,0.0,847480.1923152,135473.61071016,12759.361179399999,0.0,12518452,12518452,47608778.08494256,47608778.08494256
2020-04-26,3.8023792800000003,3.7167778399999998,3.83033726664,3.69888869,2915433,1432,2915433,1432,310018,5921,82400,308710,8246658,30808734,112836,421335,112836,421335,3581232,13380895,204338,3903,0,0,0,0,41965,20,12479,238,269358,1007578,8426,31330,61641,30,3579,68,0,0,9124,4,0,0,14695614,3785570,0,323802,73646,9124,0,54620332.46039376,14070122.687768798,0.0,1203500.0981476798,273725.82080464,33911.881012159996,0.0,18887756,18887756,70201592.94812703,70201592.94812703
2020-04-27,3.72262392807,3.64189852,3.74260983,3.49839591,3523759,1646,3523759,1646,311152,5740,104381,373477,11371929,40891564,165892,596792,165892,596792,4326771,15561790,280667,5178,0,0,0,0,49843,23,28027,506,157587,565365,11168,40019,51505,24,2852,52,0,0,4455,2,0,0,19166764,4607438,0,235457,65525,4455,0,69803409.44478928,16779821.63319176,0.0,857510.49982364,238635.400523,16224.6579066,0.0,24079639,24079639,87695601.63623427,87695601.63623427
2020-04-28,3.64549393661,3.67532463,3.73389607,3.59882366501,2485726,1176,2485726,1176,174442,3254,60524,222364,7379317,26928714,64675,237276,64675,237276,2385979,8718167,104606,1951,0,0,0,0,26360,12,18703,348,146010,536733,7611,27823,50187,23,1092,20,0,0,3169,1,478,8,12715085,2490585,0,191073,58890,3169,478,46732065.07304355,9153708.39360855,0.0,702255.30302799,216439.86746069998,11647.10375247,1756.80517314,15459280,15458802,56817872.5460664,56816115.74089326
2020-04-29,3.67072969018,3.90606859,3.96384497198,3.64783468,5742909,2580,5742909,2580,398842,7183,204267,782112,15125283,57370181,232073,884357,232073,884357,5487263,20918979,472007,8516,0,0,0,0,128682,57,81855,1464,348905,1328719,19054,71515,58852,26,2326,42,0,0,3439,1,24824,449,27678356,5959270,0,559442,80232,3439,24824,108113556.99443804,23277317.366329297,0.0,2185218.82412678,313391.69511287997,13432.96988101,96964.24667816,34305563,34280739,133999882.09656617,133902917.84988801
2020-04-30,3.9028544156700002,3.72047673,3.95999549,3.68666416879,4821291,2056,4821291,2056,352762,6245,190350,719978,13545136,51376800,233708,896154,233708,896154,4781583,18157642,201581,3565,0,0,0,0,91694,38,23622,418,274671,1046589,17141,65100,59743,25,2350,41,0,0,6572,2,35831,632,24198246,4983164,0,389987,79234,6572,35831,90029011.14981559,18539745.703773722,0.0,1450937.55850251,294788.25322482,24450.97306956,133308.40171263,29693034,29657203,110472242.04009882,110338933.63838619
2020-05-01,3.71909949407,3.7831845,3.91173129044,3.71909949407,3431942,1492,3431942,1492,272849,4930,69365,266745,8084328,30928293,133849,510487,133849,510487,2594957,9907795,156669,2832,0,0,0,0,63744,27,10518,190,76895,292897,4669,18036,54976,23,3940,69,0,0,1270,0,39618,714,15558124,2751626,0,151157,63585,1270,39618,58859253.565878,10409908.832997,0.0,571854.8194665,240553.7864325,4804.644315,149882.203521,18565380,18525762,70236257.85260999,70086375.649089
2020-05-02,3.78399418508,3.82218269,3.86751878745,3.76922017,1837586,788,1837586,788,77089,1376,34262,130015,4467234,16996494,67554,257061,67554,257061,1500610,5716991,77308,1385,0,0,0,0,28861,12,2439,43,172562,659463,2974,11229,31734,13,263,4,0,0,275,0,17172,305,8388865,1577918,0,203862,34971,275,17172,32063774.59174685,6031090.86583942,0.0,779197.80754878,133665.55085199,1051.10023975,65634.52115268,10223063,10205891,39074414.43737947,39008779.91622679
2020-05-03,3.8244166842,3.72216936,3.86686058,3.66834497,2256750,944,2256750,944,106982,1888,63834,240447,5570724,20891814,67390,252333,67390,252333,2009818,7529608,109405,1930,0,0,0,0,45562,19,6154,108,146688,555154,4187,15624,19979,8,404,7,0,0,2069,0,27522,485,10389820,2119223,0,198404,24570,2069,27522,38672669.6599152,7888106.91760728,0.0,738493.28970144,91453.7011752,7701.168405840001,102441.54512592,12761608,12734086,47500866.28193088,47398424.73680496
2020-05-04,3.72001441573,3.76790041,3.82200674,3.54010604,3304440,1390,3304440,1390,263704,4779,107190,392411,10973722,40395738,161635,597616,161635,597616,3419985,12562732,171590,3115,0,0,0,0,65125,27,8990,162,246814,909091,9073,33305,23764,10,1847,33,0,0,941,0,36538,659,18276766,3591575,0,320929,34684,941,36538,68865034.10487406,13532696.915045751,0.0,1209228.5106808902,130685.85782044001,3545.59428581,137671.54518058,22261433,22224895,83878862.52788754,83741190.98270695
2020-05-05,3.78477347,3.68769293,3.80062749384,3.67852784608,1734068,723,1734068,723,94296,1706,31203,116359,4730504,17621530,40550,151102,40550,151102,1514816,5656745,86038,1559,0,0,0,0,24168,10,1790,32,114865,427284,2324,8624,26035,10,474,8,0,0,1016,0,18903,343,8405239,1600854,0,140823,28833,1016,18903,30995940.43526027,5903457.9777622195,0.0,519311.98148138996,106327.25025068999,3746.6960168799997,69708.45945579,10195668,10176765,37598492.80022724,37528784.34077145
2020-05-06,3.68529700307,3.63645775,3.76397113158,3.63645775,2714613,1095,2714613,1095,178852,3200,21064,77841,5299802,19570134,65582,241749,65582,241749,2173860,8023396,129087,2306,0,0,0,0,50762,20,1977,35,146871,543232,4458,16660,85016,34,1929,34,0,0,3125,1,17460,312,11060108,2302947,0,199610,91403,3125,17460,40219615.452437,8374569.46598925,0.0,725873.3314775,332383.14772325,11363.930468749999,63492.552315,13674653,13657193,49727297.880410746,49663805.32809575
2020-05-07,3.63766006375,3.75401776,3.83007572241,3.57810007,4982865,1907,4982865,1907,296099,5238,69038,257031,8481271,31361055,157235,585660,157235,585660,3846376,14184281,278606,4909,0,0,0,0,122969,47,6822,120,257629,953328,12013,44702,70431,27,2709,47,0,0,5063,1,50714,893,19126608,4124982,0,387420,85153,5063,50714,71801626.12055808,15485255.68768032,0.0,1454381.5605792,319665.87431728,19006.59191888,190381.25668063998,23779940,23729226,89270317.0917344,89079935.83505376
2020-05-08,3.7530157919400002,3.82210863,3.8549659849199998,3.7067946000000003,4689000,1791,4689000,1791,183157,3272,44106,167172,7383724,27986549,132847,503390,132847,503390,3014439,11430959,212647,3788,0,0,0,0,60224,22,5951,106,119235,451949,11260,42585,37616,14,3091,55,0,0,1651,0,31830,566,17254681,3227086,0,185410,51967,1651,31830,65949265.15799703,12334273.25035218,0.0,708657.1610882999,198623.51917520998,6310.3013481299995,121657.7176929,20752625,20720795,79318787.10765375,79197129.38996084
2020-05-09,3.81857399955,4.0373559153,4.17484367,3.80137634956,8352445,3482,8352445,3482,450360,8655,220018,889358,15240721,61673011,415991,1697178,415991,1697178,6818268,27615107,512521,9725,0,0,0,0,290372,120,20066,387,456639,1858136,10346,41760,74533,31,3902,76,0,0,3007,1,105182,2013,33447971,7330789,0,767077,88781,3007,105182,135041363.57163286,29597004.33296617,0.0,3096962.8634405783,358440.4955162493,12140.3292373071,424657.1698830846,41742807,41637625,168530568.76267624,168105911.59279317
2020-05-10,4.02521455,3.7613252900000003,4.02521455,3.60076326,7140222,3075,7140222,3075,656228,12970,432401,1605930,19818388,73819362,274454,1021267,274454,1021267,6441264,24141578,363838,7173,0,0,0,0,185532,79,37228,727,439465,1632993,25727,95471,98169,42,5336,105,0,0,9144,3,74472,1454,35736369,6805102,0,662225,129232,9144,74472,134416108.49247202,25596202.25362958,0.0,2490843.64017025,486083.58987728006,34393.55845176,280113.41699688,43416544,43342072,163303744.95159778,163023631.53460088
2020-05-11,3.76091401115,3.58506515,3.82283441,3.41385008,5201684,2179,5201684,2179,271007,5282,136451,486736,13273873,47852980,181738,651832,181738,651832,4764490,17190804,220523,4286,0,0,0,0,180021,74,14469,280,371241,1336121,20988,75082,51357,21,2737,52,0,0,1695,0,57862,1148,24448175,4985013,0,565731,75082,1695,57862,87648300.17360125,17871596.37859695,0.0,2028182.49237465,269173.8615923,6076.68542925,207439.0397093,30133558,30075696,108030768.6313037,107823329.5915944
2020-05-12,3.57815839592,3.69237351,3.79063417599,3.55962867,2753701,1163,2753701,1163,173897,3402,53131,195226,7797486,28881156,136261,505729,136261,505729,2275586,8432401,144957,2838,0,0,0,0,36145,15,5822,114,151264,560249,7000,26034,34988,14,2683,52,49,190,1373,0,37128,726,13804438,2420543,0,193231,44671,1422,37128,50971141.19163738,8937548.85301593,0.0,713481.02571081,164942.01706521,5250.55513122,137090.44367928,16501433,16464305,60929454.08623983,60792363.64256055
2020-05-13,3.6884590213,3.76042427,3.80093098925,3.66845049,2845260,1168,2845260,1168,228802,4347,41086,153860,5989489,22305758,88748,333084,88748,333084,1605451,5994011,123353,2362,0,0,0,0,43224,17,5750,110,146229,545997,14621,55258,35521,14,7442,139,1137,4307,2757,1,21524,412,12127393,1728804,0,195203,57584,3894,21524,45604142.96902811,6501036.51967308,0.0,734046.09877681,216540.27116368,14643.09210738,80939.37198748,14134402,14112878,53151348.32273654,53070408.95074906
2020-05-14,3.7609757374,3.79938705,3.8485541127,3.70460063,3587683,1412,3587683,1412,246653,4645,34393,130616,7333655,27791822,117047,444831,117047,444831,1986516,7544928,179816,3379,0,0,0,0,75310,29,5044,94,170281,645738,6453,24565,37544,14,3158,59,42,160,1342,0,61703,1187,15024161,2166332,0,250635,47155,1384,61703,57082602.74051505,8230733.7468006,0.0,952259.37327675,179160.09634275,5258.3516772,234433.57914615,17551370,17489667,66684447.8877585,66450014.30861235
2020-05-15,3.8006485026,3.6746531300000003,3.83719168608,3.65057683809,2375800,936,2375800,936,89740,1692,28100,103936,5572562,20834597,166536,616490,166536,616490,2173354,8100743,103632,1955,0,0,0,0,71790,28,6535,123,132638,495256,2362,8890,18054,7,1377,26,54,206,3981,1,42920,813,10775074,2276986,0,210963,21793,4035,42920,39594659.40008162,8367133.731866181,0.0,775215.84826419,80081.71566209,14827.225379550002,157716.11233960002,13331771,13288851,48989634.03359323,48831917.92125364
2020-05-16,3.6709102099999997,3.76009466,3.78424778,3.6301544416500002,1953983,775,1953983,775,119525,2223,17075,63573,4045380,15074632,70989,263960,70989,263960,1641910,6119619,143267,2667,0,0,0,0,51441,20,3581,66,87273,325269,3960,14619,38487,15,1309,24,568,2125,2214,0,36977,687,8231924,1785177,0,142295,43756,2782,36977,30952813.47392584,6712434.50485482,0.0,535042.6696447,164526.70194296,10460.58334412,139037.02024282,10242911,10205934,38514314.95395526,38375277.93371244
2020-05-17,3.75984375178,3.78432946,3.83857698,3.7573041664,2194459,864,2194459,864,131702,2434,28728,109117,3636901,13836374,70410,267564,70410,267564,1352783,5139784,140104,2598,0,0,0,0,55642,21,6364,118,167541,636166,1995,7566,20859,8,1886,34,87,335,1356,0,64986,1211,8327069,1492887,0,229547,24740,1443,64986,31512372.53215274,5649576.2545510195,0.0,868681.47455462,93624.3108404,5460.78741078,245928.43428756,10140672,10075686,38375643.79379712,38129715.35950956
2020-05-18,3.78227615,3.88534597,3.94051241208,3.78227615,3032903,1210,3032903,1210,178578,3249,52589,204110,5744922,22325924,105943,409555,105943,409555,2102077,8159713,194498,3541,0,0,0,0,49485,19,8377,153,135265,526411,1549,6018,25174,10,1251,22,257,995,1012,0,43213,788,12253781,2296575,0,193127,27974,1269,43213,47610178.62561257,8922988.42105275,0.0,750365.21114819,108688.66816478,4930.50403593,167897.45540161,14815939,14772726,57565048.88541583,57397151.430014215
2020-05-19,3.88831112855,3.92247645,3.92247645,3.79507218,1829814,730,1829814,730,86215,1566,24490,94862,3771880,14566206,117940,454711,117940,454711,1208011,4667423,83627,1517,0,0,0,0,39643,15,3487,63,90742,350912,3435,13243,14370,5,771,14,157,621,937,0,32583,591,7778093,1291638,0,133872,18576,1094,32583,30509386.61840985,5066419.6369251,0.0,525109.7673144001,72863.9225352,4291.1892363,127806.05017035,9255856,9223273,36305877.1845912,36178071.13442085
2020-05-20,3.9223258147599998,4.07104932,4.11809213,3.9223258147599998,4872801,2042,4872801,2042,252959,4821,76088,307370,9821300,39739891,264473,1068231,264473,1068231,4518131,18262607,253095,4832,0,0,0,0,157642,66,7768,147,270705,1090783,8498,34431,78042,32,4252,81,4504,18144,3275,1,27786,531,20424895,4771226,0,436115,90792,7779,27786,83150754.9008214,19423896.36286632,0.0,1775445.6741918002,369618.70986144,31668.69266028,113118.17640552,25758593,25730807,104864502.51680677,104751384.34040125
2020-05-21,4.07593239803,3.84775124,4.14801283446,3.77031165129,3351227,1437,3351227,1437,193143,3767,52848,207879,10446021,41318047,231477,910887,231477,910887,4627711,18232368,271424,5274,0,0,0,0,110514,47,5523,107,239833,949373,16918,65733,38561,16,2199,42,3056,12047,2401,1,30706,602,17857420,4899135,0,355870,57678,5457,30706,68710909.9482008,18850652.7711774,0.0,1369299.2337788001,221930.59602072,20997.17851668,118149.04957544,23206266,23175560,89291938.77726984,89173789.7276944
2020-05-22,3.84413826771,4.07028234,4.11873365,3.81526763,2638130,1150,2638130,1150,136932,2684,39002,155910,7194944,28640710,153419,610125,153419,610125,3262173,12958966,132664,2597,0,0,0,0,92670,40,3565,69,142066,567452,8163,32146,41629,18,1891,36,654,2642,1735,0,18914,369,12953976,3394837,0,238301,51683,2389,18914,52726339.74558385,13817945.08827858,0.0,969952.3519043401,210364.40217822,9723.904510260001,76985.32017876001,16660100,16641186,67811310.812634,67734325.49245524
2020-05-23,4.06973866,3.95506071,4.09715039081,3.92633037082,2324417,1007,2324417,1007,152192,2922,31392,125649,5867357,23409323,106900,427522,106900,427522,2139682,8550257,156670,3003,0,0,0,0,44881,19,9122,175,96834,387113,3936,15653,28877,12,1740,33,1285,5048,22676,9,10965,210,10913575,2296352,0,150837,34553,23961,10965,43163851.688138254,9082211.571529921,0.0,596569.49231427,136659.21271263002,94767.20967231,43367.24068515,13430243,13419278,53117426.41505253,53074059.17436738
2020-05-24,3.94296433,3.83632223,4.02209859,3.83632223,2042722,881,2042722,881,110663,2098,39168,152786,6236647,24381695,132491,516688,132491,516688,2154777,8406452,92124,1742,0,0,0,0,22842,9,4260,80,108701,422431,9275,36677,15376,6,652,12,2952,11478,2821,1,13867,263,10736904,2246901,0,135803,25303,5773,13867,41190223.49657592,8619836.25490923,0.0,520984.06780069,97070.46138569,22147.08823379,53198.28036341,13164551,13150684,50503459.64926873,50450261.36890532
2020-05-25,3.81395312169,3.86993336,3.89876811,3.8051413800000002,1847670,807,1847670,807,78370,1486,32782,126214,4443996,17123412,61403,236680,61403,236680,1483508,5708181,97106,1839,0,0,0,0,37196,16,8721,165,65301,251346,3004,11518,14038,6,764,14,2084,8078,14023,6,8506,161,8373294,1580614,0,111218,17806,16107,8506,32404089.78368784,6116870.84788304,0.0,430406.24843248003,68908.03340816,62333.01662952,32917.65316016,10107545,10099039,39115525.5832012,39082607.93004104
2020-05-26,3.8672338917999998,3.83627742,3.87974646327,3.78855217,1526905,660,1526905,660,102739,1953,26907,103120,3774200,14457491,53377,204709,53377,204709,1345097,5144854,77920,1481,0,0,0,0,19491,8,510,9,87150,333125,1551,5966,10850,4,1629,30,750,2871,1371,0,7060,133,7064410,1423017,0,107151,14030,2121,7060,27101036.5686222,5459087.98537614,0.0,411060.96183042,53822.9722026,8136.74440782,27084.1185852,8617789,8610729,33060229.35102438,33033145.23243918
2020-05-27,3.83863668,3.85770281,3.91905376,3.8173388932,1872114,798,1872114,798,98649,1857,18891,73071,3795380,14676078,54307,209678,54307,209678,1170362,4527785,94535,1778,0,0,0,0,52075,22,6811,128,152326,591500,2044,7983,16810,7,1714,32,2132,8287,5065,2,5327,100,7765762,1264897,0,211212,20568,7197,5327,29958001.88919122,4879596.71126057,0.0,814793.12590572,79345.23139608001,27763.887123570003,20549.98286887,9274963,9269636,35780050.82774603,35759500.84487716
2020-05-28,3.85491741,4.02535056,4.03584621,3.84106961,1580208,659,1580208,659,129380,2386,27897,109518,4242354,16636880,57577,226479,57577,226479,1630925,6435255,144274,2667,0,0,0,0,77768,32,3941,73,156965,618210,4563,18157,33442,14,3626,67,358,1405,679,0,6665,122,7675201,1775199,0,238674,41631,1037,6665,30895374.643462557,7145798.28876144,0.0,960746.51955744,167579.36916335998,4174.2885307199995,26828.9614824,9738407,9731742,39200502.070957914,39173673.109475516
2020-05-29,4.03249261,3.98659426,4.09937468,3.95908368,1938709,826,1938709,826,215600,3930,34368,139300,5243291,21163186,78511,316521,78511,316521,1528965,6160168,95828,1739,0,0,0,0,49494,21,1912,34,148516,601187,3710,14968,41365,17,4278,77,332,1348,1800,0,15960,290,9527699,1624793,0,199922,49353,2132,15960,37983070.14440774,6477390.44748818,0.0,797007.89764772,196750.38651378,8499.41896232,63626.0443896,11419859,11403899,45526344.33940934,45462718.29501974
2020-05-30,3.98716450281,4.16844942,4.16844942,3.94850095,1741395,747,1741395,747,163715,2849,41561,170289,4734058,19356855,120373,491601,120373,491601,1158706,4761831,129543,2255,0,0,0,0,29304,12,7870,136,273975,1119591,3340,13764,22532,9,2665,46,4212,17158,879,0,25965,450,8662870,1288249,0,311149,28537,5091,25965,36110735.4270354,5370000.79686558,0.0,1297008.86858358,118955.04109854,21221.57599722,108233.7891903,10321861,10295896,43026155.49877062,42917921.70958032
2020-05-31,4.16902652738,4.13230192235,4.25689880786,4.06385286,2717308,1191,2717308,1191,169302,2987,52769,219844,6223457,25986422,173711,725369,173711,725369,1909533,7988852,175126,3093,0,0,0,0,32862,14,10757,190,249339,1037533,5425,22624,46175,20,6001,125,204,868,1469,0,15621,274,12227566,2084659,0,292958,57601,1673,15621,50527994.4874615,8614440.39314423,0.0,1210590.9065678113,238024.72302928235,6913.34111609155,64550.68832902935,14680078,14664457,60662514.539647944,60597963.85131891
2020-06-01,4.12817134,4.38064232,4.46565385,4.12817134,4288558,1935,4288558,1935,268954,4893,61072,266205,8703425,38003418,156661,684386,156661,684386,3231662,14122666,312345,5694,0,0,0,0,85799,38,18739,341,251127,1099263,12783,56152,53396,23,3813,70,544,2270,2779,1,17196,312,17923889,3544007,0,355665,69992,3323,17196,78518146.69238247,15525027.04657624,0.0,1558041.1507428,306609.91726143996,14556.87442936,75329.52533471999,21914072,21896876,95997711.20672703,95922381.68139231
2020-06-02,4.38490707433,4.38683383,4.60659893,4.2405902,3371998,1519,3371998,1519,248630,4534,110755,489724,8182461,36032762,225958,996163,225958,996163,3806628,16746414,181919,3321,0,0,0,0,98458,44,26307,480,370105,1624089,17515,76892,40087,18,4176,75,2443,10798,4557,2,16521,302,15737758,3988547,0,494870,61778,7000,16521,69038929.20275313,17497092.912145007,0.0,2170912.4574521,271009.82034974,30707.836809999997,72474.88170542999,20306474,20289953,89081127.11121541,89008652.22950998
2020-06-03,4.39026969,4.49072943,4.53417709,4.32145870292,1908623,886,1908623,886,145080,2694,32175,142356,4215824,18674008,95037,420827,95037,420827,1799402,7975714,86718,1613,0,0,0,0,39858,18,4280,79,189021,841438,1412,6309,23116,10,2163,40,128,574,682,0,18961,348,8400399,1886120,0,233159,26691,810,18961,37723919.01304257,8470054.5925116,0.0,1047053.98316937,119862.05921613,3637.4908383,85148.72072223,10566140,10547179,47449675.8595002,47364527.13877797
2020-06-04,4.48903096,4.43301963,4.50538519006,4.31883181,1577217,719,1577217,719,91357,1665,27122,119633,3231902,14276426,94922,420810,94922,420810,1381779,6108832,96684,1759,0,0,0,0,46263,20,4818,87,180104,795277,8173,35859,27335,12,2283,41,1448,6331,1621,0,44312,805,6694659,1478463,0,231185,37791,3069,44312,29677554.763156172,6554055.501228691,0.0,1024847.64316155,167528.24483733,13604.937244470002,196435.96584456,8489479,8445167,37634027.05547278,37437591.08962821
2020-06-05,4.43271578807,4.37743734,4.48698497,4.35922737,1052859,477,1052859,477,70963,1292,16037,70811,2316069,10222018,51208,225946,51208,225946,1025548,4523831,76610,1394,0,0,0,0,22867,10,3076,55,100291,441733,2192,9615,14890,6,1075,19,531,2256,961,0,31763,580,4611203,1102158,0,126234,18157,1492,31763,20185252.19452002,4824627.583779721,0.0,552581.4251775601,79481.12978238,6531.13651128,139040.54223042002,5891007,5859244,25787514.01200138,25648473.46977096
2020-06-06,4.36855328006,4.34262346,4.40237788,4.33100217,601500,271,601500,271,52836,952,7823,33977,1377160,5990660,47155,205266,47155,205266,804360,3494236,70490,1271,0,0,0,0,13927,6,2374,42,79192,344341,145,634,9993,4,215,3,44,192,619,0,40869,747,2735129,874850,0,95493,10353,663,40869,11877635.361526342,3799144.133981,0.0,414690.14206578006,44959.18068138001,2879.15935398,177478.67818674003,3757357,3716488,16316786.655795222,16139307.977608481
2020-06-07,4.34444193,4.34993312,4.40047713462,4.24173593,1020376,457,1020376,457,76677,1377,22792,98248,2146650,9251257,98648,420254,98648,420254,1083199,4666518,80709,1452,0,0,0,0,21579,9,12885,229,112107,481977,2030,8776,17947,8,549,9,365,1581,3150,1,18704,335,4484167,1163908,0,146571,20526,3515,18704,19505826.548911043,5062921.95783296,0.0,637574.04733152,89286.72722112,15290.0149168,81361.14907648001,5837391,5818687,25392260.44528992,25310899.29621344
2020-06-08,4.35048984726,4.45924294493,4.45924294493,4.32946349237,1082141,488,1082141,488,87470,1578,12819,56308,2037163,8929343,58457,255990,58457,255990,1025098,4500044,83778,1510,0,0,0,0,28627,12,8918,161,101233,444386,857,3772,19613,8,2076,37,862,3779,2943,1,8677,156,4418648,1108876,0,138778,22546,3805,8677,19703824.920129053,4944747.479802199,0.0,618844.8174114955,100538.09143639177,16967.419405458648,38692.85103315761,5701330,5692653,25423615.579217754,25384922.7281846
2020-06-09,4.46987796,4.45014881,4.48320132,4.38717731,1222305,558,1222305,558,107059,1953,14291,63501,2296314,10188354,71474,317431,71474,317431,1506013,6682516,116201,2117,0,0,0,0,51989,23,5831,106,123971,550963,3302,14599,18902,8,782,14,69,305,1580,0,23030,426,5005222,1622214,0,181791,22986,1649,23030,22273982.72708582,7219093.70166534,0.0,808997.00231871,102291.12054666,7338.29538769,102486.9270943,6856892,6833862,30514189.77409852,30411702.84700422
2020-06-10,4.45134749,4.42030134,4.45134749,4.33941596,1365462,611,1365462,611,175338,3129,23477,102842,2236477,9805902,125846,551914,125846,551914,1263942,5547570,190301,3407,0,0,0,0,40530,18,26078,466,124373,545679,3243,14236,13505,6,885,15,85,373,3721,1,13995,251,5417908,1454243,0,190981,17633,3806,13995,23948785.99239672,6428192.28158562,0.0,844193.57021454,77943.17352822,16823.66690004,61862.1172533,7098566,7084571,31377800.80187844,31315938.68462514
2020-06-11,4.42334897299,3.97633543109,4.45502228,3.93839159282,2568133,1119,2568133,1119,223003,3894,77195,316877,6610463,27281682,219987,913612,219987,913612,4279195,17656472,224915,3924,0,0,0,0,46260,20,15627,273,488672,2014464,8362,34502,34420,15,2568,44,1081,4565,1290,0,33357,574,12486901,4504110,0,550559,45350,2371,33357,49652106.87081315,17909852.178526778,0.0,2189207.2586054793,180326.81179993149,9427.891307114389,132638.62097486912,17622648,17589291,70073559.63202733,69940921.01105246
2020-06-12,3.9431944,4.09094191,4.17523684,3.8959690399999998,1677370,726,1677370,726,157273,2731,30100,121602,4837530,19678935,108545,439899,108545,439899,2602193,10584720,189890,3319,0,0,0,0,39307,16,31120,537,282835,1147156,12002,49105,39632,17,3012,51,159,643,4133,1,11986,207,8596733,2792083,0,353262,54646,4292,11986,35168735.31878003,11422249.36089853,0.0,1445174.3210104199,223553.61161385998,17558.32267772,49034.029733259995,11813002,11801016,48326304.96471382,48277270.93498056
2020-06-13,4.09285566372,4.11465273,4.12062192,4.02268851,832830,359,832830,359,50753,872,15036,61076,1604660,6524511,43015,174857,43015,174857,843916,3426636,59136,1015,0,0,0,0,8550,3,1369,23,63009,256438,1215,4922,3762,1,1034,17,379,1566,465,0,3913,67,3422139,903052,0,72928,6011,844,3913,14080913.57878947,3715745.3771319604,0.0,300073.39429344004,24733.177560030002,3472.76690412,16100.63613249,4408887,4404974,18141038.930811513,18124938.294679023
2020-06-14,4.11649954,3.95501319,4.11649954,3.95501319,730489,311,730489,311,75597,1288,12365,49483,1710213,6841578,50484,201799,50484,201799,1365476,5452369,99876,1711,0,0,0,0,17602,7,6850,117,93149,371761,2229,8947,25447,10,939,15,405,1621,3572,1,19096,329,3360121,1465352,0,117601,28615,3977,19096,13289322.87499599,5795486.48799288,0.0,465113.50615718996,113172.70243184999,15729.087456629999,75524.93187623999,4994762,4975666,19754349.590910777,19678824.65903454
