time,volumefrom_LINK_Binance,volumeto_BTC_Binance,volumefrom_LINK_Binance_1,volumeto_ETH_Binance,volumefrom_LINK_Binance_2,volumeto_USDC_Binance,volumefrom_LINK_Binance_3,volumeto_USDT_Binance,volumefrom_LINK_binanceus,volumeto_USD_binanceus,volumefrom_LINK_binanceusa,volumeto_USD_binanceusa,volumefrom_LINK_Coinbase,volumeto_USD_Coinbase,volumefrom_LINK_Coinbase_7,volumeto_ETH_Coinbase,volumefrom_LINK_Gemini,volumeto_USD_Gemini,volumefrom_LINK_Gemini_9,volumeto_BTC_Gemini,volumefrom_LINK_Kraken,volumeto_BTC_Kraken,volumefrom_LINK_Kraken_11,volumeto_ETH_Kraken,volumefrom_LINK_Kraken_12,volumeto_USD_Kraken,volumefrom_LINK_BitTrex,volumeto_USDT_BitTrex,volumefrom_LINK_BitTrex_14,volumeto_BTC_BitTrex,volumefrom_LINK_BitTrex_15,volumeto_ETH_BitTrex,volumefrom_LINK_Poloniex,volumeto_USDT_Poloniex,volumefrom_LINK_Poloniex_17,volumeto_BTC_Poloniex,volumefrom_LINK_uniswap,volumeto_ETH_uniswap
2019-08-30 13:00:00,205756,40,36994,406,5660,10520,138355,258776,0,0,0,0,104397,195525,954,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 14:00:00,230653,45,27235,301,3857,7234,226144,423222,0,0,0,0,146912,276797,489,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 15:00:00,207819,40,9854,108,301,561,86786,161864,0,0,0,0,72598,135936,899,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 16:00:00,136834,26,6812,74,759,1399,127149,235228,0,0,0,0,36285,66935,969,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 17:00:00,189511,36,3698,40,8838,16263,100911,184823,0,0,0,0,68148,125037,288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 18:00:00,255181,48,40384,435,2543,4613,151837,274643,0,0,0,0,75942,137884,3067,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 19:00:00,156034,29,14559,157,990,1784,176871,319283,0,0,0,0,80878,146079,339,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 20:00:00,102138,19,11291,122,789,1448,120184,220205,0,0,0,0,40043,73334,3538,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 21:00:00,57795,11,4981,54,2409,4418,47733,87709,0,0,0,0,39571,72691,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 22:00:00,65847,12,5961,64,575,1052,39940,72770,0,0,0,0,12361,22564,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30 23:00:00,144264,27,15698,168,1092,1973,131271,236848,0,0,0,0,42342,76479,1688,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 00:00:00,182555,34,2726,29,2038,3665,85985,154238,0,0,0,0,49925,89808,1250,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 01:00:00,123830,23,2955,31,242,440,42138,76270,0,0,0,0,45971,83241,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 02:00:00,61855,11,3305,35,886,1609,31278,56779,0,0,0,0,51571,93407,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 03:00:00,43849,8,2323,24,430,783,24260,43954,0,0,0,0,15370,27840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 04:00:00,79559,14,7915,84,87,157,34184,61567,0,0,0,0,31855,57423,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 05:00:00,32523,6,5631,60,0,0,38741,69996,0,0,0,0,15063,27229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 06:00:00,58047,10,9033,96,63,115,15308,27597,0,0,0,0,4149,7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 07:00:00,329394,62,42516,463,7137,12955,213582,391194,0,0,0,0,83298,152955,3773,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 08:00:00,103438,19,1954,21,208,379,83091,151731,0,0,0,0,5114,9359,802,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 09:00:00,89048,16,5456,58,100,181,67108,121438,0,0,0,0,36581,66311,1390,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 10:00:00,157822,29,29894,319,1796,3229,54800,98589,0,0,0,0,22659,40832,2627,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 11:00:00,105292,19,3346,35,805,1448,66972,119979,0,0,0,0,27965,50299,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 12:00:00,120873,22,11489,123,2524,4531,52521,94399,0,0,0,0,17500,31535,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 13:00:00,392554,73,26603,283,20819,36944,126827,225891,0,0,0,0,59413,106497,747,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 14:00:00,137837,25,7660,81,9372,16630,76641,135997,0,0,0,0,38283,68013,1422,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 15:00:00,110671,20,10764,113,618,1093,78240,138510,0,0,0,0,41942,74361,284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 16:00:00,114442,21,6209,65,6519,11551,68127,120631,0,0,0,0,52730,93419,1264,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 17:00:00,69378,12,6028,63,17,31,65794,116981,0,0,0,0,39563,70466,1033,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 18:00:00,163159,30,9461,100,2607,4654,66903,119339,0,0,0,0,39266,70157,2253,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 19:00:00,46403,8,1118,11,100,177,32423,57515,0,0,0,0,19677,35014,246,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 20:00:00,123612,22,12123,128,3224,5685,110311,193858,0,0,0,0,93748,164898,2941,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 21:00:00,195027,35,29654,307,43292,75582,235003,413825,0,0,0,0,156330,274487,47945,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 22:00:00,82977,15,5459,56,2705,4843,50770,90928,0,0,0,0,45241,81022,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31 23:00:00,41479,7,6507,67,2241,4001,25808,45961,0,0,0,0,59956,106950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 00:00:00,36375,6,4048,41,153,275,36212,64737,0,0,0,0,31021,55589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 01:00:00,41219,7,2047,21,10,18,45355,81400,0,0,0,0,64858,116643,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 02:00:00,50454,9,1311,13,283,505,27705,49214,0,0,0,0,36464,64956,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 03:00:00,37688,6,2276,23,155,276,18546,32871,0,0,0,0,22192,39334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 04:00:00,29876,5,5198,53,80,143,14380,25527,0,0,0,0,8669,15401,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 05:00:00,36958,6,3816,39,58,102,23970,42384,0,0,0,0,7000,12392,297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 06:00:00,41356,7,3706,38,0,0,32678,57736,0,0,0,0,29766,52672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 07:00:00,48393,8,3444,35,16,29,23113,41000,0,0,0,0,28223,50227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 08:00:00,82834,15,11745,121,111,197,27413,48445,0,0,0,0,12281,21791,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 09:00:00,59749,11,4183,43,136,240,22189,39172,0,0,0,0,39200,69116,297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 10:00:00,35533,6,1481,15,28,51,19817,35113,0,0,0,0,8239,14642,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 11:00:00,43791,8,1246,12,28,49,20991,37156,0,0,0,0,6381,11324,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 12:00:00,44786,8,1216,12,633,1119,32690,57618,0,0,0,0,9576,16969,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 13:00:00,35713,6,4105,42,118,209,18998,33457,0,0,0,0,16403,29011,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 14:00:00,32201,5,21660,225,1079,1898,43994,77378,0,0,0,0,14366,25293,562,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 15:00:00,107384,19,2586,26,5954,10504,53671,94612,0,0,0,0,14325,25224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 16:00:00,80355,14,1917,19,5776,10131,45218,79520,0,0,0,0,14709,25931,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 17:00:00,178239,32,16165,167,3835,6677,179533,312514,0,0,0,0,71635,125115,722,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 18:00:00,272577,49,20169,205,661,1146,119774,207799,0,0,0,0,91094,158415,319,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 19:00:00,227191,40,25104,255,2347,4060,96613,167271,0,0,0,0,108789,188710,1397,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 20:00:00,159605,29,10951,112,130,228,57998,101579,0,0,0,0,20221,35501,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 21:00:00,138492,25,7909,81,3681,6483,101521,178593,0,0,0,0,67257,118834,1223,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 22:00:00,76758,13,3628,37,1567,2799,129265,230065,0,0,0,0,82721,147325,5095,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01 23:00:00,38895,7,3343,34,3645,6466,52291,92639,0,0,0,0,45070,79995,284,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 00:00:00,48732,8,646,6,129,229,32653,57862,0,0,0,0,30786,54562,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 01:00:00,56036,10,3698,38,49,86,22265,39307,0,0,0,0,42014,74519,605,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 02:00:00,159427,28,7394,76,182,322,100381,176188,0,0,0,0,28061,49366,2580,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 03:00:00,203964,36,16162,164,3966,6935,128889,224528,0,0,0,0,61353,107163,514,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 04:00:00,50588,9,1333,13,219,382,49134,85639,0,0,0,0,19162,33583,368,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 05:00:00,127564,22,3000,30,74,130,60342,104911,0,0,0,0,21010,36706,442,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 06:00:00,117978,21,4950,50,4344,7634,51878,90461,0,0,0,0,13286,23194,627,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 07:00:00,31230,5,8798,89,412,716,48141,83540,0,0,0,0,26146,45582,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 08:00:00,66140,11,3020,30,0,0,21562,37483,0,0,0,0,12887,22511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 09:00:00,44606,7,2266,23,0,0,29259,51070,0,0,0,0,10444,18305,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 10:00:00,105536,18,7170,72,0,0,44538,77585,0,0,0,0,24344,42486,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 11:00:00,98043,17,5245,53,4540,7871,66016,114816,0,0,0,0,25647,44786,512,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 12:00:00,132799,23,2752,27,1600,2788,47718,82894,0,0,0,0,31395,54668,1852,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 13:00:00,259637,46,8110,82,23574,41876,146333,257253,0,0,0,0,53643,94619,10641,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 14:00:00,815215,151,57465,609,16925,31235,646230,1182756,0,0,0,0,427665,783344,17386,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 15:00:00,253643,46,24920,263,1881,3445,199440,362188,0,0,0,0,125190,228685,1949,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 16:00:00,192534,35,13127,138,1994,3663,124960,229332,0,0,0,0,59034,108251,3781,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 17:00:00,197376,36,14172,149,8380,15662,270636,504074,0,0,0,0,183791,341868,4026,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 18:00:00,237799,43,11794,123,4440,8322,346584,648001,0,0,0,0,100073,187533,397,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 19:00:00,142905,26,5966,62,1866,3449,108546,200368,0,0,0,0,56172,103878,2240,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 20:00:00,217074,38,12907,132,8166,15081,169974,315320,0,0,0,0,172995,321078,516,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 21:00:00,136921,24,9562,98,8037,14783,101273,186388,0,0,0,0,58838,108367,688,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 22:00:00,82524,14,8146,83,326,597,57170,104630,0,0,0,0,69405,127256,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02 23:00:00,54847,9,3131,32,0,0,37850,69173,0,0,0,0,23517,43016,478,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 00:00:00,45540,8,8646,88,30,55,38250,70155,0,0,0,0,18940,34847,527,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 01:00:00,64553,11,6985,71,370,677,78717,143626,0,0,0,0,34232,62555,2621,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 02:00:00,63712,11,3841,39,577,1058,130472,238834,0,0,0,0,30610,55998,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 03:00:00,188989,33,17111,177,1650,3076,247146,459496,0,0,0,0,125519,233606,1188,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 04:00:00,98372,17,3912,40,101,188,59694,110861,0,0,0,0,25306,47075,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 05:00:00,50635,9,2865,29,9,16,46192,85688,0,0,0,0,9193,17090,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 06:00:00,45090,8,5896,61,2328,4340,47266,87873,0,0,0,0,15165,28254,583,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 07:00:00,432112,79,24184,259,6483,12283,316321,602534,0,0,0,0,125730,239802,4527,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 08:00:00,397385,73,20683,222,3098,5948,247693,475603,0,0,0,0,70157,134739,548,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 09:00:00,335469,61,12997,139,3636,6842,195621,369966,0,0,0,0,61617,117173,1658,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 10:00:00,355761,64,15077,160,777,1456,182835,342375,0,0,0,0,35568,66759,218,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 11:00:00,159314,28,10371,110,2797,5262,113223,212417,0,0,0,0,40047,75137,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 12:00:00,204835,36,10128,106,1187,2226,127070,237079,0,0,0,0,58244,109158,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 13:00:00,537598,93,23595,245,3301,6144,289870,539291,0,0,0,0,141341,263998,3052,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 14:00:00,264422,46,15060,155,8759,16354,198410,369073,0,0,0,0,49443,92239,5073,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 15:00:00,149829,26,14201,145,13200,24455,133379,246925,0,0,0,0,57072,105869,969,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 16:00:00,89157,15,3270,33,0,0,56719,105008,0,0,0,0,21729,40304,1068,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 17:00:00,87544,15,8218,84,928,1720,78170,144504,0,0,0,0,30049,55575,473,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 18:00:00,384055,67,30415,315,9875,18382,206303,383519,0,0,0,0,76944,143439,2956,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 19:00:00,135162,23,7772,80,1468,2725,89323,166867,0,0,0,0,31083,58256,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 20:00:00,119540,20,2404,24,678,1264,41752,77607,0,0,0,0,51707,96160,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 21:00:00,54295,9,4901,50,2239,4164,23697,43994,0,0,0,0,21563,40106,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 22:00:00,47396,8,1243,12,53,99,20199,37573,0,0,0,0,19392,36139,329,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03 23:00:00,105524,18,2668,27,1909,3543,116913,216545,0,0,0,0,63994,118774,901,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 00:00:00,65089,11,1402,14,425,785,33529,61900,0,0,0,0,23904,44215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 01:00:00,69820,12,651,6,2034,3726,99003,181386,0,0,0,0,67417,123851,718,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 02:00:00,81690,14,14473,148,1547,2831,65149,119028,0,0,0,0,25523,46736,1082,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 03:00:00,126477,21,4350,44,100,183,45132,82369,0,0,0,0,25809,47220,291,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 04:00:00,75274,12,5823,59,3530,6438,55132,100446,0,0,0,0,16041,29333,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 05:00:00,428352,73,21354,215,5552,10007,193026,347698,0,0,0,0,79357,143394,13485,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 06:00:00,614681,103,46730,466,7167,12759,294608,525577,0,0,0,0,64423,114801,15180,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 07:00:00,254218,42,13754,137,156,279,156464,279452,0,0,0,0,34629,61953,232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 08:00:00,177972,30,11149,112,7311,12987,79566,141689,0,0,0,0,21543,38488,316,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 09:00:00,99061,16,4658,46,88,156,59653,106420,0,0,0,0,16651,29803,561,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 10:00:00,102913,17,9396,94,100,178,76385,136316,0,0,0,0,20125,36068,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 11:00:00,96691,16,3924,39,3652,6546,91024,162887,0,0,0,0,87600,157779,199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 12:00:00,67704,11,9056,91,231,412,65735,117307,0,0,0,0,74457,133106,463,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 13:00:00,148100,25,8549,85,8123,14322,137626,242709,0,0,0,0,66499,117274,2243,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 14:00:00,66045,11,1544,15,227,404,43494,77097,0,0,0,0,46534,82704,4484,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 15:00:00,185298,31,37700,375,10243,17895,472192,822849,0,0,0,0,107115,188289,61471,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 16:00:00,162510,27,10326,103,5094,8979,160047,282068,0,0,0,0,67298,119305,2023,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 17:00:00,214884,35,10616,106,1505,2666,124403,220532,0,0,0,0,38434,68334,1908,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 18:00:00,60929,10,3801,38,70,124,69085,122308,0,0,0,0,24514,43526,234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 19:00:00,121776,20,7171,71,197,350,66004,116739,0,0,0,0,45180,80145,3943,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 20:00:00,752110,125,66801,676,10064,18033,666643,1199018,0,0,0,0,235257,418908,1527,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 21:00:00,225714,38,24595,250,1841,3321,148382,266065,0,0,0,0,27224,48793,705,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 22:00:00,159125,26,13575,138,1232,2182,85330,151831,0,0,0,0,17551,31323,2017,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04 23:00:00,87990,14,5481,55,1484,2638,49231,87265,0,0,0,0,42661,75716,598,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 00:00:00,78165,13,1597,16,40,71,42075,74952,0,0,0,0,6354,11345,503,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 01:00:00,82361,13,4305,44,1207,2151,68819,122842,0,0,0,0,19802,35515,426,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 02:00:00,713371,124,46020,483,6745,12245,349704,640009,0,0,0,0,139077,255358,6093,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 03:00:00,308927,53,13525,142,2049,3769,213146,391651,0,0,0,0,79934,146686,1438,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 04:00:00,207799,36,7972,83,13,24,149944,275806,0,0,0,0,75030,138065,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 05:00:00,198887,34,10288,107,533,976,77201,141165,0,0,0,0,29667,54419,604,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 06:00:00,219281,37,4127,42,1111,2007,81670,147562,0,0,0,0,35660,64714,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05 07:00:00,90774,15,1410,14,224,405,35160,63348,0,0,0,0,9591,17328,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
