datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volumefrom_LINK_uniswap,volumeto_ETH_uniswap,tradeCount_0x,tradeVolume.token_0x,tradeVolume.USD_0x,volume.eth_bancor,volume.usd_bancor,Sum_volfrom_Link_dex,Sum_volfrom_Link_dex_usd
2020-07-31,7.41809072359,7.77291238,7.83040389858,7.41809072,1179,26,34,22661,168348,463,160083,23840,345389.23113920004
2020-07-30,7.10793748662,7.41699155,7.5508303044,7.04704044,1135,25,37,11485,77135,0,0,12620,93602.43336099999
2020-07-29,7.22037702782,7.11608294,7.46813984611,7.03734297,934,21,48,12746,88194,0,0,13680,97348.0146192
2020-07-28,7.0934177588,7.22346045,7.3851379999999995,6.9516292888999995,2044,46,27,13449,95996,0,0,15493,111913.07275185
2020-07-27,7.46709871924,7.0955831,7.46709872,6.58350803,8342,182,71,51175,348488,0,0,59517,422307.8193627
2020-07-26,7.65083733622,7.49900484,7.8969572,7.33824252,5458,133,72,30980,230414,0,0,36438,273248.73835992
2020-07-25,7.43127513663,7.65782354,7.76949217,7.41186116,8623,229,45,15195,116378,0,0,23818,182394.04107572
2020-07-24,7.8773307826,7.43215277,7.89611572,7.40788751562,4381,119,49,30831,235107,0,0,35212,261700.96333724
2020-07-23,7.45227539659,7.87447715,8.03155887,7.42285043,6049,176,42,36484,283125,0,0,42533,334925.13662095
2020-07-22,7.282578224,7.46697514,7.58905961,7.1022777,9231,270,37,21502,159471,0,0,30733,229482.54697762
2020-07-21,7.25339976083,7.28157682,7.64057181,7.06152983,5673,169,57,34844,255836,0,0,40517,295027.64801594
2020-07-20,8.06967209239,7.2729828,8.10698072,7.24471013,6188,199,48,28296,215814,0,0,34484,250801.5388752
2020-07-19,7.95204586754,8.06518999,8.1670286,7.80819312728,3333,112,38,19109,150242,0,0,22442,180998.99375558
2020-07-18,8.2688150295,7.95927977,8.2688150295,7.79344958,6986,238,51,26504,209888,0,0,33490,266556.2794973
2020-07-17,8.37644648,8.28039298,8.55090935858,8.21657201,2316,82,51,17704,147358,0,0,20020,165773.4674596
2020-07-16,8.64042980967,8.33770628,8.75488067,8.05315886,4868,174,80,59338,489355,0,0,64206,535330.7694136801
2020-07-15,8.09608379979,8.64312279,8.74196262203,7.8641148265,11310,395,102,43960,362443,0,0,55270,477705.3966033
2020-07-14,7.17394195655,8.10346502,8.25062985599,7.0424549,9745,312,85,25387,186843,0,0,35132,284690.93308264
2020-07-13,7.30674115179,7.18229114,8.23371698596,6.97627090282,25892,844,148,60928,403471,0,0,86820,623566.5167748
2020-07-12,6.11008289997,7.30918344,7.30918344,6.11008289997,13169,374,120,50928,307912,0,0,64097,468496.73095368
2020-07-11,6.15327014,6.11968689,6.2406913212,6.00269083692,6138,159,44,13622,84391,0,0,19760,120925.01294639999
2020-07-10,6.10614182,6.13847502,6.16894717,5.75206929,4079,101,34,6370,37972,0,0,10449,64140.92548398
2020-07-09,6.46751011,6.10431068,6.46751011,5.79993741,8567,215,56,23625,145106,0,0,32192,196509.96941056
2020-07-08,5.72093901,6.47572487,6.4915921593,5.63768097,14721,374,95,48000,284526,0,0,62721,406163.93957126996
2020-07-07,5.34443142,5.7128167,5.85658084465,5.32995469,17636,424,88,48816,168207,0,0,66452,379628.0953484
2020-07-06,4.74269169477,5.36505325,5.38531604759,4.7379093152100005,11234,243,54,31601,148837,0,0,42835,229812.05596375
2020-07-05,4.79695295404,4.74216976,4.83525702943,4.64728236872,4128,85,36,11977,56112,0,0,16105,76372.6439848
2020-07-04,4.73928683,4.80455775,4.84911284491,4.72237174,2410,50,17,6097,28719,0,0,8507,40872.37277925
2020-07-03,4.84085989,4.74328060203,4.90664120957,4.73416852,6213,131,22,7539,36384,0,0,13752,65229.59483911655
2020-07-02,4.71490258,4.84500392137,4.9126227700000005,4.67060767,3678,77,31,11402,54534,0,0,15080,73062.65913425961
2020-07-01,4.57802087595,4.70151175404,4.74047925337,4.53105401688,2525,51,25,16301,76626,0,0,18826,88510.66028155704
2020-06-30,4.61960753,4.56918885,4.66807193,4.55408562,4340,87,26,9140,42323,0,0,13480,61592.665698
2020-06-29,4.56697561013,4.61792962,4.652367,4.4487809,9366,187,32,7710,35141,0,0,17076,78855.76619112
2020-06-28,4.42982121137,4.5634833,4.62665502,4.38685512,6269,126,27,3724,16758,0,0,9993,45602.888616899996
2020-06-27,4.67732008,4.42655159,4.6948411100000005,4.37335033504,16171,323,33,8111,36427,0,0,24282,107485.52570838
2020-06-26,4.81128474,4.68080532,4.85655816,4.66336549267,6406,131,35,7166,33830,0,0,13572,63527.88980304
2020-06-25,4.71401348347,4.81104667727,4.82443074465,4.5473699199999995,14466,288,35,15746,74909,0,0,30212,145351.34221368126
2020-06-24,4.81640089,4.71901691,4.93388413816,4.54730573203,20204,401,21,7218,34131,0,0,27422,129404.88170602
2020-06-23,4.46826719035,4.80625153,4.94150621361,4.40752135,17411,341,39,10462,50115,0,0,27873,133964.64889568998
2020-06-22,4.18572873,4.46793424,4.47036069,4.18572873,12453,228,23,10978,47797,0,0,23431,104688.16717744
2020-06-21,4.19132400774,4.18914952,4.20981561,4.15377113,15275,277,19,4093,17106,0,0,19368,81135.44790336
2020-06-20,4.07730494004,4.17076968,4.21130474,4.05273184,9122,164,13,2771,11448,0,0,11893,49602.963804240004
2020-06-19,4.16674842354,4.07996193,4.18811189,4.05409127913,7592,134,6,1826,7501,0,0,9418,38425.081456739994
2020-06-18,4.1636517987,4.16898037,4.23352500195,4.11867419067,7345,131,7,1099,4556,0,0,8444,35202.87024428
2020-06-17,4.04811694877,4.1636694,4.17007241,3.99664194,12738,222,10,5270,21557,0,0,18008,74979.3585552
2020-06-16,3.9300500832700003,4.04871403,4.08400385726,3.90378326286,7482,127,8,5823,23272,0,0,13305,53868.14016915
2020-06-15,3.95715111791,3.9339029500000002,3.99321134,3.67960051,14366,242,9,1248,4120,0,0,15614,61423.96066130001
2020-06-14,4.11649954,3.95501319,4.11649954,3.95501319,19096,329,15,9109,36673,0,0,28205,111551.14702394999
2020-06-13,4.09285566372,4.11465273,4.12062192,4.02268851,3913,67,12,967,3923,0,0,4880,20079.5053224
2020-06-12,3.9431944,4.09094191,4.17523684,3.8959690399999998,11986,207,9,5728,23573,0,0,17714,72466.94499373999
2020-06-11,4.42334897299,3.97633543109,4.45502228,3.93839159282,33357,574,9,11568,49483,0,0,44925,178636.86924171823
2020-06-10,4.45134749,4.42030134,4.45134749,4.33941596,13995,251,5,1124,4939,0,0,15119,66830.53595946
2020-06-09,4.46987796,4.45014881,4.48320132,4.38717731,23030,426,22,6124,27277,0,0,29154,129739.63840673999
2020-06-08,4.35048984726,4.45924294493,4.45924294493,4.32946349237,8677,156,13,3736,16430,0,0,12413,55352.58267541609
2020-06-07,4.34444193,4.34993312,4.40047713462,4.24173593,18704,335,15,2653,11365,0,0,21357,92901.52164384001
2020-06-06,4.36855328006,4.34262346,4.40237788,4.33100217,40869,747,12,3292,14323,0,0,44161,191774.59461706
2020-06-05,4.43271578807,4.37743734,4.48698497,4.35922737,31763,580,14,1597,7051,0,0,33360,146031.30966240002
2020-06-04,4.48903096,4.43301963,4.50538519006,4.31883181,44312,805,16,1747,7727,0,0,46059,204180.45113817003
2020-06-03,4.39026969,4.49072943,4.53417709,4.32145870292,18961,348,18,5423,24224,0,0,24384,109501.94642112
2020-06-02,4.38490707433,4.38683383,4.60659893,4.2405902,16521,302,21,6072,25918,0,0,22593,99111.73672119
2020-06-01,4.12817134,4.38064232,4.46565385,4.12817134,17196,312,14,4151,18143,0,0,21347,93513.57160504
2020-05-31,4.16902652738,4.13230192235,4.25689880786,4.06385286,15621,274,7,4650,19761,0,0,20271,83765.89226795685
2020-05-30,3.98716450281,4.16844942,4.16844942,3.94850095,25965,450,12,7734,30929,0,0,33699,140472.57700458
2020-05-29,4.03249261,3.98659426,4.09937468,3.95908368,15960,290,12,3309,13457,0,0,19269,76817.68479594
2020-05-28,3.85491741,4.02535056,4.03584621,3.84106961,6665,122,8,3310,12905,0,0,9975,40152.871836
2020-05-27,3.83863668,3.85770281,3.91905376,3.8173388932,5327,100,6,560,2177,0,0,5887,22710.29644247
2020-05-26,3.8672338917999998,3.83627742,3.87974646327,3.78855217,7060,133,11,3245,12403,0,0,10305,39532.8388131
2020-05-25,3.81395312169,3.86993336,3.89876811,3.8051413800000002,8506,161,29,7167,26079,0,0,15673,60653.46555128
2020-05-24,3.94296433,3.83632223,4.02209859,3.83632223,13867,263,10,4756,18319,0,0,18623,71443.82888929
2020-05-23,4.06973866,3.95506071,4.09715039081,3.92633037082,10965,210,21,2235,8626,0,0,13200,52206.801372
2020-05-22,3.84413826771,4.07028234,4.11873365,3.81526763,18914,369,28,6694,23091,0,0,25608,104231.79016272
2020-05-21,4.07593239803,3.84775124,4.14801283446,3.77031165129,30706,602,20,4937,19433,0,0,35643,137145.39744732
2020-05-20,3.9223258147599998,4.07104932,4.11809213,3.9223258147599998,27786,531,32,5426,20633,0,0,33212,135207.69001584
2020-05-19,3.88831112855,3.92247645,3.92247645,3.79507218,32583,591,18,1662,6189,0,0,34245,134325.20603025
2020-05-18,3.78227615,3.88534597,3.94051241208,3.78227615,43213,788,16,4364,16921,0,0,47577,184853.10521469
2020-05-17,3.75984375178,3.78432946,3.83857698,3.7573041664,64986,1211,21,2590,9846,0,0,67576,255729.84758896
2020-05-16,3.6709102099999997,3.76009466,3.78424778,3.6301544416500002,36977,687,18,2598,9474,0,0,39575,148805.7461695
2020-05-15,3.8006485026,3.6746531300000003,3.83719168608,3.65057683809,42920,813,14,614,2293,0,0,43534,159972.34936142
2020-05-14,3.7609757374,3.79938705,3.8485541127,3.70460063,61703,1187,20,5480,20837,0,0,67183,255254.22018015
2020-05-13,3.6884590213,3.76042427,3.80093098925,3.66845049,21524,412,17,4043,15044,0,0,25567,96142.76731109
2020-05-12,3.57815839592,3.69237351,3.79063417599,3.55962867,37128,726,29,6605,24544,0,0,43733,161478.57071283
2020-05-11,3.76091401115,3.58506515,3.82283441,3.41385008,57862,1148,23,4951,17728,0,0,62813,225188.69726695
2020-05-10,4.02521455,3.7613252900000003,4.02521455,3.60076326,74472,1454,24,6161,23203,0,0,80633,303286.94210857
2020-05-09,3.81857399955,4.0373559153,4.17484367,3.80137634956,105182,2013,42,10311,41887,0,0,115493,466286.3467257429
2020-05-08,3.7530157919400002,3.82210863,3.8549659849199998,3.7067946000000003,31830,566,17,1736,6616,0,0,33566,128292.89827457999
2020-05-07,3.63766006375,3.75401776,3.83007572241,3.57810007,50714,893,25,4864,17835,0,0,55578,208640.79906528
2020-05-06,3.68529700307,3.63645775,3.76397113158,3.63645775,17460,312,25,5646,21030,0,0,23106,84023.9927715
2020-05-05,3.78477347,3.68769293,3.80062749384,3.67852784608,18903,343,16,2744,10292,0,0,21647,79827.48885570999
2020-05-04,3.72001441573,3.76790041,3.82200674,3.54010604,36538,659,31,9009,32790,0,0,45547,171616.55997427
2020-05-03,3.8244166842,3.72216936,3.86686058,3.66834497,27522,485,30,5779,21798,0,0,33301,123951.96185736
2020-05-02,3.78399418508,3.82218269,3.86751878745,3.76922017,17172,305,25,5695,21692,0,0,22867,87401.85157222999
2020-05-01,3.71909949407,3.7831845,3.91173129044,3.71909949407,39618,714,35,8092,31184,0,0,47710,180495.732495
2020-04-30,3.9028544156700002,3.72047673,3.95999549,3.68666416879,35831,632,35,13167,50692,0,0,48998,182295.91881654
2020-04-29,3.67072969018,3.90606859,3.96384497198,3.64783468,24824,449,35,13609,51229,0,0,38433,150121.93411946998
2020-04-28,3.64549393661,3.67532463,3.73389607,3.59882366501,478,8,43,9183,33646,0,0,9661,35507.31125043
2020-04-27,3.72262392807,3.64189852,3.74260983,3.49839591,0,0,28,4805,17350,0,0,4805,17499.322388599998
2020-04-26,3.8023792800000003,3.7167778399999998,3.83033726664,3.69888869,0,0,36,8715,32533,0,0,8715,32391.7188756
2020-04-25,3.8005342,3.80308828,3.88645547155,3.77848826384,0,0,35,3584,13737,0,0,3584,13630.26839552
2020-04-24,3.7377068247,3.80456256161,3.89238388422,3.7377068247,0,0,39,6462,24761,0,0,6462,24585.08327312382
2020-04-23,3.67874417989,3.72501039,3.8186437965,3.63549736511,0,0,42,5526,20574,0,0,5526,20584.407415140002
2020-04-22,3.47786500085,3.67881461,3.69372671646,3.46297448,0,0,23,6857,24891,0,0,6857,25225.63178077
2020-04-21,3.45598915426,3.47627879,3.57741772902,3.43695289772,0,0,27,1931,6711,0,0,1931,6712.6943434899995
2020-04-20,3.63778539134,3.45832739,3.78201036951,3.43572089883,0,0,26,2386,8616,0,0,2386,8251.56915254
2020-04-19,3.78114347516,3.63756829,3.8051357599999998,3.59250086,0,0,38,1905,6927,0,0,1905,6929.56759245
2020-04-18,3.48376911,3.78345863,3.80048572,3.47918233396,0,0,38,4200,15206,0,0,4200,15890.526246000001
2020-04-17,3.48137701,3.47704575,3.52468449974,3.4116050278,0,0,50,4676,16231,0,0,4676,16258.665927
2020-04-16,3.10002565377,3.47483102868,3.5124193138699997,3.02588029,0,0,44,7196,24336,0,0,7196,25004.884082381282
2020-04-15,3.22890371,3.12901549,3.30620201841,3.12901549,0,0,36,7869,25259,0,0,7869,24622.22289081
2020-04-14,3.37317399753,3.24069341222,3.43815414984,3.23080530572,0,0,38,4755,15710,0,0,4755,15409.4971751061
2020-04-13,3.44048912541,3.36980461,3.44605529,3.30796706533,0,0,49,4520,15059,0,0,4520,15231.5168372
2020-04-12,3.28806587736,3.46261159,3.58992097,3.18614057,0,0,53,18263,49181,0,0,18263,63237.67546817
2020-04-11,3.23609557259,3.28231322,3.42474634925,3.08901777615,0,0,43,15456,51095,0,0,15456,50731.43312831999
2020-04-10,3.32431642,3.21709971,3.32745323038,2.97540406077,0,0,60,8512,26706,0,0,8512,27383.95273152
2020-04-09,3.15063186,3.32221456915,3.4436943512,3.13578068,0,0,58,16496,54704,0,0,16496,54803.2515326984
2020-04-08,2.7218085693600003,3.13904086,3.24049803,2.7146442568299998,0,0,39,11684,35782,0,0,11684,36676.553408240005
2020-04-07,2.53521768,2.71798532,2.86808654,2.53521768,0,0,31,4231,11721,0,0,4231,11499.79588892
2020-04-06,2.2781219035599998,2.51341431,2.5156885,2.27785027,0,0,19,7988,19341,0,0,7988,20077.15350828
2020-04-05,2.325268,2.27732502,2.32601609256,2.26320427,0,0,9,1692,3875,0,0,1692,3853.23393384
2020-04-04,2.30397413405,2.3262131200000002,2.32632678,2.27144894,0,0,6,725,1664,0,0,725,1686.5045120000002
2020-04-03,2.30052307,2.30506691,2.3788240800000002,2.28705467,0,0,10,914,2120,0,0,914,2106.8311557399998
2020-04-02,2.28321436842,2.3017092,2.38752901,2.26634851,0,0,33,2765,6377,0,0,2765,6364.225938
2020-04-01,2.28062334,2.2782597,2.2939798425199998,2.16149771,0,0,9,365,817,0,0,365,831.5647905
2020-03-31,2.14620207808,2.27034353,2.27546682226,2.12332001887,0,0,10,920,1967,0,0,920,2088.7160476
2020-03-30,2.0258035,2.15332009,2.1822319,2.01548033163,0,0,10,3400,7231,0,0,3400,7321.2883059999995
2020-03-29,2.1367501,2.02516823,2.15138502,2.02447640355,0,0,1,48,102,0,0,48,97.20807503999998
2020-03-28,2.17828578304,2.13671106,2.17828578304,2.0665473,0,0,4,548,1159,0,0,548,1170.91766088
2020-03-27,2.30453808,2.17497064,2.33562816,2.17497064,0,0,3,4479,10177,0,0,4479,9741.693496560001
2020-03-26,2.25984778862,2.29513768,2.29513768,2.22895523458,0,0,5,921,2091,0,0,921,2113.82180328
2020-03-25,2.31326057409,2.25967506,2.32674692,2.21682886381,0,0,3,1239,2805,0,0,1239,2799.73739934
2020-03-24,2.23499743951,2.30789666,2.35865194184,2.19989346698,0,0,3,614,1416,0,0,614,1417.04854924
2020-03-23,1.99263757647,2.2377927,2.2377927,1.94943543914,0,0,8,1614,3519,0,0,1614,3611.7974178
2020-03-22,2.27407279553,1.98886538,2.31480075,1.96413531319,0,0,14,3397,7337,0,0,3397,6756.17569586
2020-03-21,2.25815861441,2.27161538,2.33106773,2.12999086503,0,0,4,2825,6590,0,0,2825,6417.3134485
2020-03-20,2.253060112,2.24790017,2.5975966014000003,2.0948016799999998,0,0,13,4036,9349,0,0,4036,9072.52508612
2020-03-19,1.89982630363,2.24666629,2.34381353645,1.88340661,0,0,8,5720,12626,0,0,5720,12850.9311788
2020-03-18,1.8392286442099999,1.88770024,1.90487588,1.78835821,0,0,10,2365,4601,0,0,2365,4464.4110676
2020-03-17,1.7807062781,1.842805,2.04624090908,1.75712646213,0,0,9,1980,3887,0,0,1980,3648.7539
2020-03-16,2.10585782032,1.77987702,2.10585782032,1.59966610416,0,0,6,9232,15258,0,0,9232,16431.82464864
2020-03-15,2.14363097487,2.10921103,2.3412548,2.05002875218,0,0,6,1332,2842,0,0,1332,2809.46909196
2020-03-14,2.42585691977,2.14351763,2.50060467,2.10145555,0,0,4,201,444,0,0,201,430.84704363
2020-03-13,2.0892267,2.42113454,2.71125449238,1.50686783,0,0,14,11264,26010,0,0,11264,27271.659458560003
2020-03-12,3.82562583767,2.06342105624,3.83406802,1.96829263,0,0,17,9856,26588,0,0,9856,20337.077930301442
2020-03-11,4.08752107038,3.81751671,4.10682811985,3.61041682,0,0,13,3168,12101,0,0,3168,12093.89293728
2020-03-10,4.10284344126,4.08493172,4.2032,3.95245002,0,0,21,1812,7349,0,0,1812,7401.89627664
2020-03-09,4.11982778524,4.06391531,4.33881163,3.6761382722600002,0,0,14,2066,8642,0,0,2066,8396.049030459999
2020-03-08,4.33234201,4.08967065,4.43200635283,3.90928078,0,0,12,2271,9589,0,0,2271,9287.64204615
2020-03-07,4.67475055579,4.34459305,4.67899424147,4.34052383,0,0,22,2831,13071,0,0,2831,12299.54292455
2020-03-06,4.71826588243,4.67849758,4.74380955,4.57016621906,0,0,23,2653,12517,0,0,2653,12412.05407974
2020-03-05,4.65358873684,4.72125439,4.88531472,4.64393990549,0,0,43,4819,23111,0,0,4819,22751.724905410003
2020-03-04,4.59413467506,4.64487142,4.94843467,4.57726999938,0,0,13,714,3352,0,0,714,3316.43819388
2020-03-03,4.21584058767,4.58363194,4.64782598,4.15610181,0,0,4,441,1883,0,0,441,2021.38168554
2020-03-02,3.86867694978,4.21500712,4.30965872,3.83206702,0,0,6,9677,39756,0,0,9677,40788.62390024
2020-03-01,4.09846852,3.87953259,4.20423703,3.81050267,0,0,6,194,746,0,0,194,752.62932246
2020-02-29,4.17298987652,4.1085409,4.35139967,4.1085409,0,0,17,6392,27294,0,0,6392,26261.7934328
2020-02-28,3.94233640378,4.16191001,4.19926149,3.78872501,0,0,7,3053,12039,0,0,3053,12706.31126053
2020-02-27,3.57392779931,3.94859523,4.1097446275,3.45867820817,0,0,11,4064,15753,0,0,4064,16047.09101472
2020-02-26,3.50093477055,3.60072471,3.8260789702,3.34066914,0,0,15,1238,4409,0,0,1238,4457.69719098
2020-02-25,3.91534311672,3.5131040799999997,3.95299393,3.5131040799999997,0,0,47,6270,23090,0,0,6270,22027.162581599998
2020-02-24,4.23112457,3.91367262,4.2688983391,3.82549206,0,0,31,2224,8614,0,0,2224,8704.00790688
2020-02-23,4.1074588399,4.24132971284,4.35618314,4.08762881,0,0,7,1582,6839,0,0,1582,6709.78360571288
2020-02-22,4.27945139,4.10293721,4.33569183,4.06970782,0,0,3,930,3879,0,0,930,3815.7316053000004
2020-02-21,4.27254923,4.29408261697,4.48215155744,4.21217656139,0,0,4,71,303,0,0,71,304.87986580487
2020-02-20,4.38640647,4.27136868,4.45808662393,4.12858326557,0,0,13,333,1441,0,0,333,1422.36577044
2020-02-19,4.54817599742,4.4013259,4.81628662279,4.36323018881,0,0,10,1783,8188,0,0,1783,7847.5640797
2020-02-18,4.29766560724,4.54379655,4.58648515197,4.15808204,0,0,12,2390,11147,0,0,2390,10859.6737545
2020-02-17,4.48331748512,4.29700866,4.54565646184,3.88699355234,0,0,4,991,4368,0,0,991,4258.33558206
2020-02-16,4.29889106269,4.50417141,4.8309791,4.17875862,0,0,11,1843,8410,0,0,1843,8301.18790863
2020-02-15,4.4172618,4.30466068,4.60699622022,4.12238516,0,0,8,4160,18242,0,0,4160,17907.388428799997
2020-02-14,3.87765056,4.41437329,4.46794845549,3.81393912,0,0,51,50358,222825,0,0,50358,222299.01013782
2020-02-13,4.01480885,3.87510770678,4.09156529,3.77364885,0,0,3,907,3629,0,0,907,3514.72269004946
2020-02-12,4.00566075,4.01729210708,4.19423282,3.86882614826,0,0,4,1250,4859,0,0,1250,5021.61513385
2020-02-11,3.40111909,3.97555867,3.97555867081,3.3579994,0,0,4,1095,4027,0,0,1095,4353.23674365
2020-02-10,3.48499488652,3.4108350094,3.48499488652,3.29325640752,0,0,10,1154,3940,0,0,1154,3936.1036008476
2020-02-09,3.41055773315,3.47731287,3.47731287,3.27160844,0,0,16,13854,47450,0,0,13854,48174.69250098
2020-02-08,3.32343725,3.41445737,3.45172804256,3.15312390211,0,0,13,10154,36026,0,0,10154,34670.40013498
2020-02-07,2.88355245376,3.3085318,3.34903762,2.88355245376,0,0,8,1502,4797,0,0,1502,4969.4147636
2020-02-06,2.84607903,2.8846819,2.92970563233,2.810487,0,0,3,82,238,0,0,82,236.54391579999998
2020-02-05,2.7409153,2.8452501203000002,2.87431878,2.73070111,0,0,3,40,114,0,0,40,113.81000481200002
2020-02-04,2.7718025600000002,2.74007230679,2.79946353012,2.68693773012,0,0,0,0,0,0,0,0,0.0
2020-02-03,2.8312539775000003,2.7746774475400002,2.86296889,2.75812128,0,0,0,0,0,0,0,0,0.0
2020-02-02,2.83948891049,2.83258143,2.89239998,2.73974346471,0,0,0,0,0,0,0,0,0.0
2020-02-01,2.82436273396,2.8389531999999997,2.87288239,2.75541887949,0,0,3,1003,2847,0,0,1003,2847.4700596
2020-01-31,2.91478879908,2.82379137,2.9147888,2.7829208041699998,0,0,3,42,120,0,0,42,118.59923753999999
2020-01-30,2.78124401,2.91298812,2.93719772422,2.72433495674,0,0,0,0,0,0,0,0,0.0
2020-01-29,2.65957268,2.78240467989,2.8109162899999998,2.64805923543,0,0,1,75,200,0,0,75,208.68035099175
2020-01-28,2.612556,2.65560997495,2.66738507069,2.60013781,0,0,0,0,0,0,0,0,0.0
2020-01-27,2.57390585543,2.60965199,2.67670743363,2.57390585543,0,0,1,43,111,0,0,43,112.21503557000001
2020-01-26,2.45127939792,2.57158166,2.57270108113,2.4375823307899998,0,0,0,0,0,0,0,0,0.0
2020-01-25,2.5071269000000003,2.45652584,2.51165347,2.42891725,0,0,0,0,0,0,0,0,0.0
2020-01-24,2.4646823299,2.50438961,2.52990845327,2.37550479339,0,0,0,0,0,0,0,0,0.0
2020-01-23,2.64652197301,2.46210877,2.64882529529,2.43739411,0,0,3,1638,4099,0,0,1638,4032.93416526
2020-01-22,2.6772967100000002,2.64558174,2.68486049,2.62606312746,0,0,2,445,1195,0,0,445,1177.2838743
2020-01-21,2.6924054699999997,2.6780334856,2.73466674081,2.58494916,0,0,1,3,9,0,0,3,8.0341004568
2020-01-20,2.62403551,2.69729864,2.73743442119,2.5541384000000003,0,0,1,6,16,0,0,6,16.18379184
2020-01-19,2.77622151,2.61895081,2.83699289,2.55874655528,0,0,1,189,492,0,0,189,494.98170309
2020-01-18,2.6969429700000003,2.77640722606,2.78857479303,2.61220129,0,0,0,0,0,0,0,0,0.0
2020-01-17,2.49530326,2.72410907,2.8306495933,2.46712315,0,0,1,34,93,0,0,34,92.61970837999999
2020-01-16,2.40405218365,2.48447858,2.50026081567,2.29782174,0,0,2,1219,2995,0,0,1219,3028.5793890200002
2020-01-15,2.37194864,2.40497726,2.56721926,2.36268672981,0,0,2,139,341,0,0,139,334.29183914
2020-01-14,2.19035848,2.38350769482,2.45069671687,2.18193026,0,0,4,3199,7335,0,0,3199,7624.84111572918
2020-01-13,2.2376103,2.19245327,2.24049838356,2.16421794,0,0,2,1683,3651,0,0,1683,3689.8988534100004
2020-01-12,2.27830959964,2.24389159273,2.31045996,2.22688561302,0,0,0,0,0,0,0,0,0.0
2020-01-11,2.22269884306,2.28324698,2.33492205,2.22269884306,0,0,0,0,0,0,0,0,0.0
2020-01-10,2.19697798043,2.22395934,2.25864421,2.16184505,0,0,2,303,691,0,0,303,673.85968002
2020-01-09,2.18644643276,2.1860488399999998,2.2326946889,2.11458561,0,0,0,0,0,0,0,0,0.0
2020-01-08,2.11122896,2.18360578,2.32842251191,2.10991546,0,0,3,1163,2473,0,0,1163,2539.53352214
2020-01-07,1.9389975047,2.11311871315,2.12383856,1.90626795245,0,0,1,400,770,0,0,400,845.24748526
2020-01-06,1.80865659497,1.9367822639,1.93767123984,1.80865659497,0,0,0,0,0,0,0,0,0.0
2020-01-05,1.8416022060600001,1.8089814308199998,1.85480338417,1.8044574470299999,0,0,2,84,153,0,0,84,151.95444018888
2020-01-04,1.80866260621,1.83887879162,1.8498715856899999,1.79023059882,0,0,1,74,133,0,0,74,136.07703057988
2020-01-03,1.74180706925,1.81099747323,1.82580018244,1.7140169644299998,0,0,2,161,290,0,0,161,291.57059319003
2020-01-02,1.8076675932500001,1.74114365074,1.8134808707,1.72165803478,0,0,4,875,1556,0,0,875,1523.5006943975
2020-01-01,1.76900795006,1.80534660929,1.8509351778699998,1.76401728416,0,0,0,0,0,0,0,0,0.0
2019-12-31,1.83777373931,1.76965005098,1.84027786227,1.76317367546,0,0,5,1846,3214,0,0,1846,3266.77399410908
2019-12-30,1.8984752656400001,1.84014908801,1.9056351660300002,1.83207128516,0,0,0,0,0,0,0,0,0.0
2019-12-29,1.87781877847,1.90267256529,1.91889480655,1.86015235328,0,0,0,0,0,0,0,0,0.0
2019-12-28,1.88657304557,1.87433756185,1.90855041612,1.87024679075,0,0,1,1245,2350,0,0,1245,2333.55026450325
2019-12-27,1.86075469203,1.88818319418,1.9458124516500002,1.85428605675,0,0,1,107,200,0,0,107,202.03560177726
2019-12-26,1.80464269447,1.86600831305,1.94012277711,1.7874858920499999,0,0,1,0,0,0,0,0,0.0
2019-12-25,1.85928441561,1.80817185913,1.85928441561,1.78858994538,0,0,0,0,0,0,0,0,0.0
2019-12-24,1.87755255597,1.86062190521,1.8857580888,1.8353219270699999,0,0,1,0,0,0,0,0,0.0
2019-12-23,1.93461986276,1.87715833911,1.9561076843,1.86173969078,0,0,0,0,0,0,0,0,0.0
2019-12-22,1.8746125175300001,1.93722453552,1.94452713271,1.87175562016,0,0,6,2068,4115,0,0,2068,4006.18033945536
2019-12-21,1.92402791833,1.87273150082,1.92830628298,1.87266622975,0,0,0,0,0,0,0,0,0.0
2019-12-20,1.82143625356,1.92382654244,1.92382654244,1.8026252567799999,0,0,0,0,0,0,0,0,0.0
2019-12-19,1.88046090843,1.82026582853,1.88834422191,1.7480713033200002,0,0,3,35,62,0,0,35,63.70930399855
2019-12-18,1.74835735789,1.88117395243,1.88117395243,1.6575741608899999,0,0,3,1008,1826,0,0,1008,1896.22334404944
2019-12-17,1.98277172394,1.74583573052,2.0060239346,1.72549787165,0,0,4,1104,1923,0,0,1104,1927.40264649408
2019-12-16,2.08675847256,1.98247722701,2.08675847256,1.97733942842,0,0,0,0,0,0,0,0,0.0
2019-12-15,2.00923620802,2.0868401698,2.11845254958,1.98360276175,0,0,0,0,0,0,0,0,0.0
2019-12-14,2.07772104367,2.01056397086,2.09398534512,1.9925026104399999,0,0,0,0,0,0,0,0,0.0
2019-12-13,2.11947159339,2.07732354361,2.13052475865,2.0737256676,0,0,5,51,107,0,0,51,105.94350072411
2019-12-12,2.17918500972,2.11907129302,2.19445037589,2.05834078592,0,0,0,0,0,0,0,0,0.0
2019-12-11,2.27514138044,2.1759608678,2.29550053829,2.15594461474,0,0,0,0,0,0,0,0,0.0
